model,prompt_id,case_id,prompt,target,task,topic,layer,subspace_family,subspace_k,direction,sign,epsilon,mode,fisher_output_energy,latent_step_norm,hidden_step_norm,rho,entropy_before,entropy_after,delta_entropy,abs_delta_entropy,varentropy_before,varentropy_after,delta_varentropy,abs_delta_varentropy,confidence_before,confidence_after,delta_confidence,semantic_entropy_proxy_before,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,semantic_density_uncertainty_before,semantic_density_uncertainty_after,delta_semantic_density_uncertainty,haloscope_style_consistency_risk_before,haloscope_style_consistency_risk_after,delta_haloscope_style_consistency_risk,selected_top1_before,selected_top1_after,selected_top1_changed,target_in_topm,target_top1_before,target_top1_after,target_correct_changed,target_prob_before,target_prob_after,delta_target_prob,top5_jaccard,top10_jaccard,top1_token_before,top1_token_after
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,delta_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.3899813976846639,0.38998139768466394,0.6010746172418027,2.6780391102193155,2.6771282586148835,-0.0009108516044320503,0.0009108516044320503,0.1957611583365163,0.19826873001184597,0.0025075716753296673,0.0025075716753296673,0.1312883149245983,0.12658172115126712,-0.004706593773331186,1.355419123765254,1.356688875880878,0.0012697521156239677,0.3792782838257318,0.37947736987046177,0.00019908604472995695,0.8150803665917594,0.8139370645835358,-0.0011433020082236567,95131,330,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,bearer,""""
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,delta_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.2842129703119684,0.2842129703119684,0.6010746172418027,2.6780391102193155,2.6694781538568937,-0.008560956362421823,0.008560956362421823,0.1957611583365163,0.21051905571752721,0.01475789738101091,0.01475789738101091,0.1312883149245983,0.13457915146027397,0.003290836535675662,1.355419123765254,1.354542571359878,-0.0008765524053759854,0.3792782838257318,0.37936397026601765,8.568644028583705e-05,0.8150803665917594,0.8147706364152836,-0.000309730176475842,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,delta_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.2842129703119684,0.2842129703119684,0.6010746172418027,2.6780391102193155,2.684704979702895,0.006665869483579279,0.006665869483579279,0.1957611583365163,0.1835505268177776,-0.012210631518738718,0.012210631518738718,0.1312883149245983,0.12775554056077176,-0.0035327743638265408,1.355419123765254,1.3563487944546226,0.0009296706893686668,0.3792782838257318,0.37907078828846996,-0.0002074955372618481,0.8150803665917594,0.8155585218233843,0.00047815523162486606,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.4710567787760336,0.4710567787760335,0.9147010988217609,2.6780391102193155,2.6979519558811433,0.019912845661827827,0.019912845661827827,0.1957611583365163,0.1545263970573177,-0.04123476127919862,0.04123476127919862,0.1312883149245983,0.12113383995389564,-0.010154474970702668,1.355419123765254,1.3620121724892416,0.006593048723987582,0.3792782838257318,0.3797741414399056,0.0004958576141738114,0.8150803665917594,0.8224196891019444,0.007339322510184987,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.4710567787760336,0.4710567787760335,0.9147010988217609,2.6780391102193155,2.655689495836719,-0.022349614382596528,0.022349614382596528,0.1957611583365163,0.24158253854154732,0.045821380205031015,0.045821380205031015,0.1312883149245983,0.141857963755367,0.010569648830768691,1.355419123765254,1.3479343998193298,-0.007484723945924143,0.3792782838257318,0.3785911472174066,-0.0006871366083252006,0.8150803665917594,0.807661610174425,-0.007418756417334471,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,0.35712672977649673,0.35712672977649673,0.9147010988217609,2.6780391102193155,2.676986119613626,-0.00105299060568953,0.00105299060568953,0.1957611583365163,0.19408428205300665,-0.001676876283509654,0.001676876283509654,0.1312883149245983,0.12889880072537374,-0.0023895141992245628,1.355419123765254,1.3532911849141023,-0.0021279388511517006,0.3792782838257318,0.3800606550443639,0.0007823712186321163,0.8150803665917594,0.8115207545640002,-0.003559612027759229,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.35712672977649673,0.35712672977649673,0.9147010988217609,2.6780391102193155,2.6770779356061754,-0.0009611746131401588,0.0009611746131401588,0.1957611583365163,0.20045018339687695,0.0046890250603606465,0.0046890250603606465,0.1312883149245983,0.13334564858359244,0.0020573336589941316,1.355419123765254,1.3572253828050407,0.0018062590397867062,0.3792782838257318,0.378457420654853,-0.0008208631708788161,0.8150803665917594,0.818308960782954,0.0032285941911945892,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,random_control,increase,0.05,fisher_output_equal,0.05,0.1671305341094369,0.16713053410943693,0.9147010988217609,2.6780391102193155,2.6832107731207167,0.005171662901401142,0.005171662901401142,0.1957611583365163,0.18553672173443894,-0.010224436602077364,0.010224436602077364,0.1312883149245983,0.13204157193583127,0.0007532570112329662,1.355419123765254,1.3614093949225825,0.0059902711573285305,0.3792782838257318,0.3781690589968314,-0.0011092248289004125,0.8150803665917594,0.8246940481014231,0.009613681509663685,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:4:1:layer12,factual_completion:4:1,The currency used in Japan is the,yen,factual_completion,currency,12,random,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.1671305341094369,0.16713053410943693,0.9147010988217609,2.6780391102193155,2.6703817941272963,-0.007657316092019251,0.007657316092019251,0.1957611583365163,0.21066411026531767,0.014902951928801367,0.014902951928801367,0.1312883149245983,0.13020339640504167,-0.001084918519556638,1.355419123765254,1.3479412102724027,-0.007477913492851318,0.3792782838257318,0.3801959317534742,0.0009176479277424043,0.8150803665917594,0.8044973413626966,-0.010583025229062848,95131,95131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,bearer,bearer
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.3259112910934034,0.32591129109340333,0.6840580722092099,2.4465879455119826,2.4802974912378195,0.033709545725836954,0.033709545725836954,0.7099951197737171,0.63402303589744,-0.07597208387627707,0.07597208387627707,0.25203521864008344,0.23645662481407614,-0.015578593826007292,1.3084800964574168,1.3169178433796955,0.008437746922278722,0.366484070254406,0.36894344624441044,0.002459375990004453,0.7837780461985748,0.7927370391271812,0.008958992928606357,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.3259112910934034,0.32591129109340333,0.6840580722092099,2.4465879455119826,2.4107078895514684,-0.035880055960514134,0.035880055960514134,0.7099951197737171,0.7884231969213039,0.07842807714758682,0.07842807714758682,0.25203521864008344,0.2677419081381429,0.01570668949805948,1.3084800964574168,1.2993353940222618,-0.009144702435154972,0.366484070254406,0.3637497044270708,-0.0027343658273352167,0.7837780461985748,0.7745641456596932,-0.009213900538881603,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,0.4449481726794019,0.44494817267940184,0.6840580722092099,2.4465879455119826,2.4462080636487915,-0.000379881863191045,0.000379881863191045,0.7099951197737171,0.7129519986337969,0.0029568788600797813,0.0029568788600797813,0.25203521864008344,0.24838646712592896,-0.0036487515141544746,1.3084800964574168,1.3147051547359183,0.006225058278501505,0.366484070254406,0.3660321230550918,-0.00045194719931418437,0.7837780461985748,0.7906428439357658,0.006864797737190953,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.4449481726794019,0.44494817267940184,0.6840580722092099,2.4465879455119826,2.446182785139658,-0.00040516037232452007,0.00040516037232452007,0.7099951197737171,0.7059587461193031,-0.004036373654414005,0.004036373654414005,0.25203521864008344,0.25488771429010854,0.0028524956500250997,1.3084800964574168,1.3023697156425136,-0.006110380814903227,0.366484070254406,0.366895429121469,0.0004113588670630053,0.7837780461985748,0.7773481134425759,-0.006429932755998902,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.3679353717582061,0.36793537175820606,0.6840580722092099,2.4465879455119826,2.441000887899592,-0.005587057612390645,0.005587057612390645,0.7099951197737171,0.7101665174883856,0.0001713977146684531,0.0001713977146684531,0.25203521864008344,0.25195155098282135,-8.366765726208758e-05,1.3084800964574168,1.30481002101972,-0.003670075437696818,0.366484070254406,0.3663813030349147,-0.00010276721949131762,0.7837780461985748,0.7828041299963346,-0.0009739162022401882,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,state_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.3679353717582061,0.36793537175820606,0.6840580722092099,2.4465879455119826,2.45189963131612,0.005311685804137323,0.005311685804137323,0.7099951197737171,0.7067564940707041,-0.0032386257030130317,0.0032386257030130317,0.25203521864008344,0.25136530934772405,-0.000669909292359383,1.3084800964574168,1.3123723765907593,0.0038922801333425294,0.366484070254406,0.36661379717314757,0.0001297269187415795,0.7837780461985748,0.7852824294114591,0.0015043832128842638,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.27508941886722155,0.27508941886722155,0.7176002635007137,2.4465879455119826,2.4810511471621375,0.03446320165015493,0.03446320165015493,0.7099951197737171,0.6343596299932974,-0.07563548978041967,0.07563548978041967,0.25203521864008344,0.23769594563966265,-0.014339273000420788,1.3084800964574168,1.3203236737458282,0.011843577288411344,0.366484070254406,0.36890445303447317,0.0024203827800671762,0.7837780461985748,0.7942210819534175,0.010443035754842622,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.27508941886722155,0.27508941886722155,0.7176002635007137,2.4465879455119826,2.4097545319945968,-0.03683341351738578,0.03683341351738578,0.7099951197737171,0.7882581419632071,0.07826302218949,0.07826302218949,0.25203521864008344,0.2665121104435629,0.014476891803479441,1.3084800964574168,1.295491297465695,-0.012988798991721895,0.366484070254406,0.36375959520329837,-0.002724475051107622,0.7837780461985748,0.7728698763724118,-0.01090816982616305,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,0.24821796018839254,0.24821796018839257,0.7176002635007137,2.4465879455119826,2.445791884037087,-0.0007960614748956374,0.0007960614748956374,0.7099951197737171,0.7036989476288413,-0.006296172144875767,0.006296172144875767,0.25203521864008344,0.24516430591468147,-0.0068709127254019675,1.3084800964574168,1.3052908653400834,-0.00318923111733338,0.366484070254406,0.3658758822030268,-0.0006081880513791882,0.7837780461985748,0.7885117261042004,0.004733679905625565,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.24821796018839254,0.24821796018839257,0.7176002635007137,2.4465879455119826,2.4458568566271985,-0.0007310888847840147,0.0007310888847840147,0.7099951197737171,0.7172657636223356,0.00727064384861853,0.00727064384861853,0.25203521864008344,0.25837460406387824,0.006339385423794808,1.3084800964574168,1.3097229885422408,0.0012428920848239766,0.366484070254406,0.36690439500083083,0.0004203247464248383,0.7837780461985748,0.7786053690733301,-0.005172677125244718,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.2614215810139151,0.2614215810139151,0.7176002635007137,2.4465879455119826,2.464828558110776,0.018240612598793504,0.018240612598793504,0.7099951197737171,0.671556963942792,-0.038438155830925136,0.038438155830925136,0.25203521864008344,0.24870894202958474,-0.0033262766104986963,1.3084800964574168,1.3149214041155584,0.0064413076581415485,0.366484070254406,0.3681720490382865,0.001687978783880495,0.7837780461985748,0.7849850338850632,0.0012069876864884144,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,delta_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.2614215810139151,0.2614215810139151,0.7176002635007137,2.4465879455119826,2.4268189807867255,-0.01976896472525702,0.01976896472525702,0.7099951197737171,0.7487281689124006,0.03873304913868347,0.03873304913868347,0.25203521864008344,0.2547091636533351,0.0026739450132516884,1.3084800964574168,1.3005400369789806,-0.007940059478436234,0.366484070254406,0.36469801987150796,-0.00178605038289803,0.7837780461985748,0.7823624083281324,-0.00141563787044241,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.34769676806332683,0.34769676806332683,0.8184009091937169,2.4465879455119826,2.4838425220807183,0.037254576568735764,0.037254576568735764,0.7099951197737171,0.6370687289138677,-0.07292639085984942,0.07292639085984942,0.25203521864008344,0.23908593983316545,-0.012949278806917985,1.3084800964574168,1.3190157362908943,0.010535639833477495,0.366484070254406,0.3686706177732001,0.002186547518794102,0.7837780461985748,0.7927398234233012,0.008961777224726353,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.34769676806332683,0.34769676806332683,0.8184009091937169,2.4465879455119826,2.407729759548726,-0.03885818596325663,0.03885818596325663,0.7099951197737171,0.782793943746144,0.07279882397242687,0.07279882397242687,0.25203521864008344,0.26490462638072537,0.012869407740641936,1.3084800964574168,1.297395741077028,-0.011084355380388766,0.366484070254406,0.36408534367638445,-0.002398726578021537,0.7837780461985748,0.7747084722908169,-0.009069573907757977,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,0.20813725677931785,0.20813725677931785,0.8184009091937169,2.4465879455119826,2.4459521635123376,-0.0006357819996449798,0.0006357819996449798,0.7099951197737171,0.6990413409043092,-0.010953778869407849,0.010953778869407849,0.25203521864008344,0.2504566672905068,-0.001578551349576629,1.3084800964574168,1.3043421651549187,-0.004137931302498066,0.366484070254406,0.3667584089529792,0.0002743386985731844,0.7837780461985748,0.7831907796426208,-0.0005872665559539803,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.20813725677931785,0.20813725677931785,0.8184009091937169,2.4465879455119826,2.4460484512158933,-0.0005394942960892379,0.0005394942960892379,0.7099951197737171,0.7200320466851847,0.010036926911467625,0.010036926911467625,0.25203521864008344,0.25294595758564514,0.0009107389455617065,1.3084800964574168,1.3124250548926204,0.003944958435203594,0.366484070254406,0.3661905381284507,-0.000293532125955287,0.7837780461985748,0.7847093869839653,0.0009313407853904776,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,random_control,increase,0.05,fisher_output_equal,0.05,0.16665143678342192,0.16665143678342195,0.8184009091937169,2.4465879455119826,2.4267891592585564,-0.019798786253426126,0.019798786253426126,0.7099951197737171,0.7480155024669474,0.03802038269323027,0.03802038269323027,0.25203521864008344,0.24963254368114576,-0.002402674958937673,1.3084800964574168,1.304660314727205,-0.003819781730211913,0.366484070254406,0.3645826521362949,-0.0019014181181110645,0.7837780461985748,0.7852815704318779,0.0015035242333030219,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:factual_completion:3:2:layer12,factual_completion:3:2,The language most commonly spoken in Brazil is,Portuguese,factual_completion,language,12,random,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.16665143678342192,0.16665143678342195,0.8184009091937169,2.4465879455119826,2.4632485061603884,0.01666056064840582,0.01666056064840582,0.7099951197737171,0.6783787674322808,-0.03161635234143634,0.03161635234143634,0.25203521864008344,0.2537973756208757,0.00176215698079224,1.3084800964574168,1.3114083640297733,0.0029282675723565355,0.366484070254406,0.3680822969604587,0.0015982267060526967,0.7837780461985748,0.7823460760270838,-0.0014319701714909927,444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,L,L
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.4570016458649887,0.45700164586498865,0.8930696495347886,1.811423407909447,1.8764499274379962,0.06502651952854932,0.06502651952854932,1.7926124321914152,1.725206071752571,-0.06740636043884418,0.06740636043884418,0.4841663650769991,0.46362304883034305,-0.020543316246656063,0.8353313544634067,0.8714326675267468,0.03610131306334008,0.25199695858486093,0.25990017652285524,0.007903217937994311,0.4266515837225501,0.44813954619136337,0.021487962468813293,120289,120289,0,0,,,,0.0,0.0,0.0,1.0,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.4570016458649887,0.45700164586498865,0.8930696495347886,1.811423407909447,1.7499822551732538,-0.061441152736193105,0.061441152736193105,1.7926124321914152,1.8473477794399913,0.054735347248576094,0.054735347248576094,0.4841663650769991,0.5033056073184369,0.01913924224143776,0.8353313544634067,0.8009515667150842,-0.03437978774832251,0.25199695858486093,0.2444693593144016,-0.0075275992704593175,0.4266515837225501,0.40650151843664306,-0.020150065285907015,120289,120289,0,0,,,,0.0,0.0,0.0,1.0,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,0.41089405516512506,0.41089405516512495,0.8930696495347886,1.811423407909447,1.8134177312001127,0.001994323290665845,0.001994323290665845,1.7926124321914152,1.7960192764729146,0.0034068442814993993,0.0034068442814993993,0.4841663650769991,0.48577367960589546,0.001607314528896342,0.8353313544634067,0.8410879192254705,0.005756564762063876,0.25199695858486093,0.2524295707201738,0.0004326121353128709,0.4266515837225501,0.42978167115320365,0.003130087430653572,120289,120289,0,0,,,,0.0,0.0,0.0,1.0,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,0.41089405516512506,0.41089405516512495,0.8930696495347886,1.811423407909447,1.8133771343390368,0.001953726429589908,0.001953726429589908,1.7926124321914152,1.7791979532321907,-0.01341447895922454,0.01341447895922454,0.4841663650769991,0.48100720578391926,-0.0031591592930798607,0.8353313544634067,0.83393914463052,-0.0013922098328866817,0.25199695858486093,0.25230259103895314,0.0003056324540922084,0.4266515837225501,0.42618830676991976,-0.0004632769526303204,120289,120289,0,0,,,,0.0,0.0,0.0,0.6666666666666666,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.27123450664532517,0.2712345066453251,0.8930696495347886,1.811423407909447,1.8490961654291471,0.03767275751970023,0.03767275751970023,1.7926124321914152,1.732069184725304,-0.06054324746611117,0.06054324746611117,0.4841663650769991,0.46306853042172863,-0.021097834655270487,0.8353313544634067,0.8476743873804717,0.012343032917065067,0.25199695858486093,0.2572365537171851,0.005239595132324193,0.4266515837225501,0.4338555238513333,0.007203940128783226,120289,120289,0,0,,,,0.0,0.0,0.0,1.0,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,state_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.27123450664532517,0.2712345066453251,0.8930696495347886,1.811423407909447,1.7728505236079264,-0.038572884301520505,0.038572884301520505,1.7926124321914152,1.8522568996591653,0.059644467467750095,0.059644467467750095,0.4841663650769991,0.504798726115015,0.020632361038015856,0.8353313544634067,0.8230951830420856,-0.012236171421321052,0.25199695858486093,0.24657018240160844,-0.005426776183252491,0.4266515837225501,0.4195437007374383,-0.00710788298511178,120289,120289,0,0,,,,0.0,0.0,0.0,0.6666666666666666,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,delta_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,0.30528060235972915,0.3052806023597291,0.9137085817046345,1.811423407909447,1.8756413432235972,0.06421793531415032,0.06421793531415032,1.7926124321914152,1.7253325630421181,-0.06727986914929707,0.06727986914929707,0.4841663650769991,0.464095269087871,-0.020071095989128096,0.8353313544634067,0.8760813646030399,0.0407500101396332,0.25199695858486093,0.2599600319830956,0.007963073398234655,0.4266515837225501,0.45090087195976386,0.024249288237213784,120289,120289,0,0,,,,0.0,0.0,0.0,0.6666666666666666,1.0,珣,珣
Qwen/Qwen2.5-0.5B,qwen_qwen2.5-0.5b:generative_open:2:0:layer12,generative_open:2:0,"When people want to celebrate, they often bring",,generative_open,common,12,delta_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,0.30528060235972915,0.3052806023597291,0.9137085817046345,1.811423407909447,1.7478049424058049,-0.06361846550364203,0.06361846550364203,1.7926124321914152,1.8498458443512562,0.05723341215984101,0.05723341215984101,0.4841663650769991,0.5037206073148511,0.019554242237852015,0.8353313544634067,0.7949959406265563,-0.04033541383685035,0.25199695858486093,0.24406316924307303,-0.0079337893417879,0.4266515837225501,0.40307884726926413,-0.023572736453285947,120289,120289,0,0,,,,0.0,0.0,0.0,1.0,1.0,珣,珣
