pair_id,rho_group,match_distance,model,task,observed_condition,layer,subspace_family,prompt_id,prompt,target,target_id,rho,confidence,entropy,varentropy,margin,final_top1_token,variant_type,variant_prompt,top1_before,top1_after,answer_flipped,answer_prob_before,answer_prob_after,answer_prob_drop,entropy_before_eval,entropy_after_eval,entropy_increase,varentropy_before_eval,varentropy_after_eval,varentropy_delta,confidence_before_full,confidence_after_full,confidence_drop,correct_before_eval,correct_after_eval,correctness_lost,candidate_set_kl,top10_jaccard,top10_jaccard_drop,brier_degradation,fragility_score
bert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,0.9840336744887065,bert-base-uncased,factual_deep,error,4,delta_pca,7,Grass is usually [MASK].,green,2665.0,0.4796389608333501,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,neutral_prefix,"For reference, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.07202104126820748,-0.028698818395431674,2.8431436641754075,2.595972589445247,-0.24717107473016053,1.0603842125631187,1.8206830520417538,0.7602988394786352,0.15105980526010324,0.18443400122603712,-0.033374195965933884,0,0,0,0.6980647490238766,0.5384615384615384,0.46153846153846156,0.011196836043025547,2.1596032105623384
bert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,0.9840336744887065,bert-base-uncased,factual_deep,error,4,delta_pca,7,Grass is usually [MASK].,green,2665.0,0.4796389608333501,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,neutral_suffix,Grass is usually [MASK]. This extra sentence is unrelated.,present,used,1,0.043322222872775804,0.04354222101552461,-0.00021999814274880486,2.8431436641754075,2.9052497574255924,0.0621060932501849,1.0603842125631187,1.1436875240337754,0.08330331147065673,0.15105980526010324,0.11772735683560735,0.033332448424495884,0,0,0,0.7038544539497174,0.3333333333333333,0.6666666666666667,-0.008959334217721888,2.432627213866569
bert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,0.9840336744887065,bert-base-uncased,factual_deep,error,4,delta_pca,7,Grass is usually [MASK].,green,2665.0,0.4796389608333501,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,quiz_format,"In a short quiz, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.011232861425431744,0.03208936144734406,2.8431436641754075,2.567682096689644,-0.27546156748576367,1.0603842125631187,1.8492226555515447,0.7888384429884261,0.15105980526010324,0.2518108496945837,-0.10075104443448049,0,0,0,0.7640481162775075,0.3333333333333333,0.6666666666666667,0.040589639258687915,2.4628041443915185
bert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,7,Grass is usually [MASK].,green,2665.0,0.2263402093798097,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,neutral_prefix,"For reference, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.07202104126820748,-0.028698818395431674,2.8431436641754075,2.595972589445247,-0.24717107473016053,1.0603842125631187,1.8206830520417538,0.7602988394786352,0.15105980526010324,0.18443400122603712,-0.033374195965933884,0,0,0,0.6980647490238766,0.5384615384615384,0.46153846153846156,0.011196836043025547,2.1596032105623384
bert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,7,Grass is usually [MASK].,green,2665.0,0.2263402093798097,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,neutral_suffix,Grass is usually [MASK]. This extra sentence is unrelated.,present,used,1,0.043322222872775804,0.04354222101552461,-0.00021999814274880486,2.8431436641754075,2.9052497574255924,0.0621060932501849,1.0603842125631187,1.1436875240337754,0.08330331147065673,0.15105980526010324,0.11772735683560735,0.033332448424495884,0,0,0,0.7038544539497174,0.3333333333333333,0.6666666666666667,-0.008959334217721888,2.432627213866569
bert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,7,Grass is usually [MASK].,green,2665.0,0.2263402093798097,0.1294425569125747,3.1842409242349827,0.6421889629205578,0.019144058227539,present,quiz_format,"In a short quiz, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.011232861425431744,0.03208936144734406,2.8431436641754075,2.567682096689644,-0.27546156748576367,1.0603842125631187,1.8492226555515447,0.7888384429884261,0.15105980526010324,0.2518108496945837,-0.10075104443448049,0,0,0,0.7640481162775075,0.3333333333333333,0.6666666666666667,0.040589639258687915,2.4628041443915185
bert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7240211396115268,0.137153232176211,3.219099561703701,0.5595167921134554,0.3136219978332519,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,egypt,1,0.0031583182848361874,0.005431052319063952,-0.0022727340342277645,3.1581737985346883,2.518676867960872,-0.6394969305738161,0.6476783297142483,2.0893589993426165,1.4416806696283682,0.06092333706462017,0.18168029760947918,-0.12075696054485902,0,0,0,1.6487712599144624,0.17647058823529413,0.8235294117647058,0.029296077540379606,3.472300671679168
bert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7240211396115268,0.137153232176211,3.219099561703701,0.5595167921134554,0.3136219978332519,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.0031583182848361874,0.0005565172615105123,0.002601801023325675,3.1581737985346883,2.9610606800166526,-0.1971131185180357,0.6476783297142483,0.9990855863574346,0.3514072566431863,0.06092333706462017,0.06874632684558972,-0.007822989780969548,0,0,0,1.064248288312624,0.17647058823529413,0.8235294117647058,0.001014404455671328,1.8903795011006557
bert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.0524056055644595,bert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7240211396115268,0.137153232176211,3.219099561703701,0.5595167921134554,0.3136219978332519,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,revealed,1,0.0031583182848361874,2.626480369450146e-05,0.003132053481141686,3.1581737985346883,2.812746159385632,-0.3454276391490563,0.6476783297142483,1.2109852483441559,0.5633069186299076,0.06092333706462017,0.16720341277476594,-0.10628007571014578,0,0,0,1.4951274096630573,0.05263157894736842,0.9473684210526316,0.02424532824443944,3.4456278841968304
bert-base-uncased:factual_deep:error:8:delta_pca:0,low_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3372003436943344,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,egypt,1,0.0031583182848361874,0.005431052319063952,-0.0022727340342277645,3.1581737985346883,2.518676867960872,-0.6394969305738161,0.6476783297142483,2.0893589993426165,1.4416806696283682,0.06092333706462017,0.18168029760947918,-0.12075696054485902,0,0,0,1.6487712599144624,0.17647058823529413,0.8235294117647058,0.029296077540379606,3.472300671679168
bert-base-uncased:factual_deep:error:8:delta_pca:0,low_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3372003436943344,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.0031583182848361874,0.0005565172615105123,0.002601801023325675,3.1581737985346883,2.9610606800166526,-0.1971131185180357,0.6476783297142483,0.9990855863574346,0.3514072566431863,0.06092333706462017,0.06874632684558972,-0.007822989780969548,0,0,0,1.064248288312624,0.17647058823529413,0.8235294117647058,0.001014404455671328,1.8903795011006557
bert-base-uncased:factual_deep:error:8:delta_pca:0,low_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3372003436943344,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,revealed,1,0.0031583182848361874,2.626480369450146e-05,0.003132053481141686,3.1581737985346883,2.812746159385632,-0.3454276391490563,0.6476783297142483,1.2109852483441559,0.5633069186299076,0.06092333706462017,0.16720341277476594,-0.10628007571014578,0,0,0,1.4951274096630573,0.05263157894736842,0.9473684210526316,0.02424532824443944,3.4456278841968304
bert-base-uncased:factual_deep:error:8:delta_pca:0,high_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.4519084583527667,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,neutral_prefix,"For reference, The plural of person is [MASK].",plural,[UNK],1,0.00015716876430472342,7.129602364209843e-05,8.587274066262499e-05,3.0623189972545424,3.1962566482895554,0.13393765103501298,0.9412832589536557,0.5611181130994592,-0.3801651458541965,0.07009588080871765,0.0329406468451351,0.03715523396358255,0,0,0,0.11323244252972757,0.5384615384615384,0.46153846153846156,-0.0038283462917740423,1.7087944278438645
bert-base-uncased:factual_deep:error:8:delta_pca:0,high_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.4519084583527667,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,neutral_suffix,The plural of person is [MASK]. This extra sentence is unrelated.,plural,plural,0,0.00015716876430472342,8.055539365892221e-05,7.661337064580121e-05,3.0623189972545424,3.180488042375937,0.11816904512139459,0.9412832589536557,0.5864508383077723,-0.3548324206458834,0.07009588080871765,0.036398842020757466,0.03369703878796018,0,0,0,0.23056884038962955,0.5384615384615384,0.46153846153846156,-0.0035885568058978915,0.8103529604201315
bert-base-uncased:factual_deep:error:8:delta_pca:0,high_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.4519084583527667,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,quiz_format,"In a short quiz, The plural of person is [MASK].",plural,used,1,0.00015716876430472342,1.4037839703654622e-06,0.00015576498033435796,3.0623189972545424,1.917764174578058,-1.1445548226764843,0.9412832589536557,3.14884042234077,2.2075571633871145,0.07009588080871765,0.39571534303603323,-0.3256194622273156,0,0,0,0.5423030602725512,0.0,1.0,0.1516772002077755,2.5424588252528855
bert-base-uncased:factual_deep:error:8:delta_pca:0,high_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.4519084583527667,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,template_rewrite,"In English, the plural of person is [MASK].",plural,plural,0,0.00015716876430472342,0.00020421444955237583,-4.704568524765241e-05,3.0623189972545424,3.0314099856838665,-0.030909011570675826,0.9412832589536557,0.9736151013881102,0.03233184243445453,0.07009588080871765,0.06647271496904143,0.003623165839676215,0,0,0,0.08641765028791365,0.6666666666666666,0.33333333333333337,-0.0004948106709945265,0.419750983621247
bert-base-uncased:factual_deep:error:8:delta_pca:0,high_rho,0.9157768100604295,bert-base-uncased,factual_deep,error,8,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.4519084583527667,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,synonym_substitution,The plural of individual is [MASK].,plural,individual,1,0.00015716876430472342,0.0038136128092414617,-0.0036564440449367384,3.0623189972545424,2.1557670514643443,-0.906551945790198,0.9412832589536557,2.565807117422925,1.6245238584692694,0.07009588080871765,0.26950819963479294,-0.1994123188260753,0,0,0,0.7793062805884139,0.1111111111111111,0.8888888888888888,0.06772123716403745,2.6681951694773027
bert-base-uncased:factual_deep:error:8:state_pca:0,low_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.0927789460406582,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,egypt,1,0.0031583182848361874,0.005431052319063952,-0.0022727340342277645,3.1581737985346883,2.518676867960872,-0.6394969305738161,0.6476783297142483,2.0893589993426165,1.4416806696283682,0.06092333706462017,0.18168029760947918,-0.12075696054485902,0,0,0,1.6487712599144624,0.17647058823529413,0.8235294117647058,0.029296077540379606,3.472300671679168
bert-base-uncased:factual_deep:error:8:state_pca:0,low_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.0927789460406582,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.0031583182848361874,0.0005565172615105123,0.002601801023325675,3.1581737985346883,2.9610606800166526,-0.1971131185180357,0.6476783297142483,0.9990855863574346,0.3514072566431863,0.06092333706462017,0.06874632684558972,-0.007822989780969548,0,0,0,1.064248288312624,0.17647058823529413,0.8235294117647058,0.001014404455671328,1.8903795011006557
bert-base-uncased:factual_deep:error:8:state_pca:0,low_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.0927789460406582,0.1168698348202669,3.167281129752069,0.6309031734677016,0.0868997573852539,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,revealed,1,0.0031583182848361874,2.626480369450146e-05,0.003132053481141686,3.1581737985346883,2.812746159385632,-0.3454276391490563,0.6476783297142483,1.2109852483441559,0.5633069186299076,0.06092333706462017,0.16720341277476594,-0.10628007571014578,0,0,0,1.4951274096630573,0.05263157894736842,0.9473684210526316,0.02424532824443944,3.4456278841968304
bert-base-uncased:factual_deep:error:8:state_pca:0,high_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,7,Grass is usually [MASK].,green,2665.0,0.3661201091382702,0.0916457431225393,3.308898691703475,0.3349914275296367,0.0962400436401367,present,neutral_prefix,"For reference, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.07202104126820748,-0.028698818395431674,2.8431436641754075,2.595972589445247,-0.24717107473016053,1.0603842125631187,1.8206830520417538,0.7602988394786352,0.15105980526010324,0.18443400122603712,-0.033374195965933884,0,0,0,0.6980647490238766,0.5384615384615384,0.46153846153846156,0.011196836043025547,2.1596032105623384
bert-base-uncased:factual_deep:error:8:state_pca:0,high_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,7,Grass is usually [MASK].,green,2665.0,0.3661201091382702,0.0916457431225393,3.308898691703475,0.3349914275296367,0.0962400436401367,present,neutral_suffix,Grass is usually [MASK]. This extra sentence is unrelated.,present,used,1,0.043322222872775804,0.04354222101552461,-0.00021999814274880486,2.8431436641754075,2.9052497574255924,0.0621060932501849,1.0603842125631187,1.1436875240337754,0.08330331147065673,0.15105980526010324,0.11772735683560735,0.033332448424495884,0,0,0,0.7038544539497174,0.3333333333333333,0.6666666666666667,-0.008959334217721888,2.432627213866569
bert-base-uncased:factual_deep:error:8:state_pca:0,high_rho,0.7323632536429742,bert-base-uncased,factual_deep,error,8,state_pca,7,Grass is usually [MASK].,green,2665.0,0.3661201091382702,0.0916457431225393,3.308898691703475,0.3349914275296367,0.0962400436401367,present,quiz_format,"In a short quiz, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.011232861425431744,0.03208936144734406,2.8431436641754075,2.567682096689644,-0.27546156748576367,1.0603842125631187,1.8492226555515447,0.7888384429884261,0.15105980526010324,0.2518108496945837,-0.10075104443448049,0,0,0,0.7640481162775075,0.3333333333333333,0.6666666666666667,0.040589639258687915,2.4628041443915185
bert-base-uncased:factual_deep:error:8:state_pca:1,low_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,1,The plural of person is [MASK].,people,2111.0,0.3388003801695769,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,neutral_prefix,"For reference, The plural of person is [MASK].",plural,[UNK],1,0.00015716876430472342,7.129602364209843e-05,8.587274066262499e-05,3.0623189972545424,3.1962566482895554,0.13393765103501298,0.9412832589536557,0.5611181130994592,-0.3801651458541965,0.07009588080871765,0.0329406468451351,0.03715523396358255,0,0,0,0.11323244252972757,0.5384615384615384,0.46153846153846156,-0.0038283462917740423,1.7087944278438645
bert-base-uncased:factual_deep:error:8:state_pca:1,low_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,1,The plural of person is [MASK].,people,2111.0,0.3388003801695769,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,neutral_suffix,The plural of person is [MASK]. This extra sentence is unrelated.,plural,plural,0,0.00015716876430472342,8.055539365892221e-05,7.661337064580121e-05,3.0623189972545424,3.180488042375937,0.11816904512139459,0.9412832589536557,0.5864508383077723,-0.3548324206458834,0.07009588080871765,0.036398842020757466,0.03369703878796018,0,0,0,0.23056884038962955,0.5384615384615384,0.46153846153846156,-0.0035885568058978915,0.8103529604201315
bert-base-uncased:factual_deep:error:8:state_pca:1,low_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,1,The plural of person is [MASK].,people,2111.0,0.3388003801695769,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,quiz_format,"In a short quiz, The plural of person is [MASK].",plural,used,1,0.00015716876430472342,1.4037839703654622e-06,0.00015576498033435796,3.0623189972545424,1.917764174578058,-1.1445548226764843,0.9412832589536557,3.14884042234077,2.2075571633871145,0.07009588080871765,0.39571534303603323,-0.3256194622273156,0,0,0,0.5423030602725512,0.0,1.0,0.1516772002077755,2.5424588252528855
bert-base-uncased:factual_deep:error:8:state_pca:1,low_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,1,The plural of person is [MASK].,people,2111.0,0.3388003801695769,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,template_rewrite,"In English, the plural of person is [MASK].",plural,plural,0,0.00015716876430472342,0.00020421444955237583,-4.704568524765241e-05,3.0623189972545424,3.0314099856838665,-0.030909011570675826,0.9412832589536557,0.9736151013881102,0.03233184243445453,0.07009588080871765,0.06647271496904143,0.003623165839676215,0,0,0,0.08641765028791365,0.6666666666666666,0.33333333333333337,-0.0004948106709945265,0.419750983621247
bert-base-uncased:factual_deep:error:8:state_pca:1,low_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,1,The plural of person is [MASK].,people,2111.0,0.3388003801695769,0.1518961266578006,3.003195151638084,0.8928149707905995,0.1299080848693847,plural,synonym_substitution,The plural of individual is [MASK].,plural,individual,1,0.00015716876430472342,0.0038136128092414617,-0.0036564440449367384,3.0623189972545424,2.1557670514643443,-0.906551945790198,0.9412832589536557,2.565807117422925,1.6245238584692694,0.07009588080871765,0.26950819963479294,-0.1994123188260753,0,0,0,0.7793062805884139,0.1111111111111111,0.8888888888888888,0.06772123716403745,2.6681951694773027
bert-base-uncased:factual_deep:error:8:state_pca:1,high_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.8623759842919329,0.2351034011211809,2.768816645188988,1.3602328179047205,0.6473388671875,it,neutral_prefix,"For reference, Charles Darwin is associated with [MASK].",it,it,0,0.0030981409679135268,0.014856460263193072,-0.011758319295279545,2.7810252440116647,2.8194565743812525,0.03843133036958779,1.497811096805689,1.3968840522520178,-0.10092704455367119,0.0867366406919592,0.08165359296905744,0.0050830477229017595,0,0,0,0.12411270588241355,0.42857142857142855,0.5714285714285714,-0.0008559355937695252,0.7339726076805727
bert-base-uncased:factual_deep:error:8:state_pca:1,high_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.8623759842919329,0.2351034011211809,2.768816645188988,1.3602328179047205,0.6473388671875,it,neutral_suffix,Charles Darwin is associated with [MASK]. This extra sentence is unrelated.,it,darwin,1,0.0030981409679135268,0.040233790187978166,-0.03713564922006464,2.7810252440116647,2.6688565496992807,-0.11216869431238408,1.497811096805689,1.5330149447184693,0.035203847912780306,0.0867366406919592,0.09226115480122764,-0.005524514109268436,0,0,0,0.536523649474338,0.25,0.75,0.000988875846730057,2.286523649474338
bert-base-uncased:factual_deep:error:8:state_pca:1,high_rho,2.5307824402504147,bert-base-uncased,factual_deep,error,8,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.8623759842919329,0.2351034011211809,2.768816645188988,1.3602328179047205,0.6473388671875,it,quiz_format,"In a short quiz, Charles Darwin is associated with [MASK].",it,it,0,0.0030981409679135268,0.004464631446433841,-0.0013664904785203138,2.7810252440116647,2.537571063515326,-0.2434541804963386,1.497811096805689,1.9332775027974582,0.4354664059917692,0.0867366406919592,0.12321483929684755,-0.03647819860488835,0,0,0,0.09525894591052489,0.42857142857142855,0.5714285714285714,0.007658651784421935,0.6666875173390963
bert-base-uncased:factual_deep:error:12:state_pca:0,low_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.2066140562801989,0.1449947687137364,3.158173726328388,0.6476786283797241,0.567725658416748,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,egypt,1,0.0031583182848361874,0.005431052319063952,-0.0022727340342277645,3.1581737985346883,2.518676867960872,-0.6394969305738161,0.6476783297142483,2.0893589993426165,1.4416806696283682,0.06092333706462017,0.18168029760947918,-0.12075696054485902,0,0,0,1.6487712599144624,0.17647058823529413,0.8235294117647058,0.029296077540379606,3.472300671679168
bert-base-uncased:factual_deep:error:12:state_pca:0,low_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.2066140562801989,0.1449947687137364,3.158173726328388,0.6476786283797241,0.567725658416748,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.0031583182848361874,0.0005565172615105123,0.002601801023325675,3.1581737985346883,2.9610606800166526,-0.1971131185180357,0.6476783297142483,0.9990855863574346,0.3514072566431863,0.06092333706462017,0.06874632684558972,-0.007822989780969548,0,0,0,1.064248288312624,0.17647058823529413,0.8235294117647058,0.001014404455671328,1.8903795011006557
bert-base-uncased:factual_deep:error:12:state_pca:0,low_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.2066140562801989,0.1449947687137364,3.158173726328388,0.6476786283797241,0.567725658416748,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,revealed,1,0.0031583182848361874,2.626480369450146e-05,0.003132053481141686,3.1581737985346883,2.812746159385632,-0.3454276391490563,0.6476783297142483,1.2109852483441559,0.5633069186299076,0.06092333706462017,0.16720341277476594,-0.10628007571014578,0,0,0,1.4951274096630573,0.05263157894736842,0.9473684210526316,0.02424532824443944,3.4456278841968304
bert-base-uncased:factual_deep:error:12:state_pca:0,high_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,1,The plural of person is [MASK].,people,2111.0,0.7088600779762322,0.201933931861786,3.062319574604361,0.941281993406358,0.5861601829528809,plural,neutral_prefix,"For reference, The plural of person is [MASK].",plural,[UNK],1,0.00015716876430472342,7.129602364209843e-05,8.587274066262499e-05,3.0623189972545424,3.1962566482895554,0.13393765103501298,0.9412832589536557,0.5611181130994592,-0.3801651458541965,0.07009588080871765,0.0329406468451351,0.03715523396358255,0,0,0,0.11323244252972757,0.5384615384615384,0.46153846153846156,-0.0038283462917740423,1.7087944278438645
bert-base-uncased:factual_deep:error:12:state_pca:0,high_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,1,The plural of person is [MASK].,people,2111.0,0.7088600779762322,0.201933931861786,3.062319574604361,0.941281993406358,0.5861601829528809,plural,neutral_suffix,The plural of person is [MASK]. This extra sentence is unrelated.,plural,plural,0,0.00015716876430472342,8.055539365892221e-05,7.661337064580121e-05,3.0623189972545424,3.180488042375937,0.11816904512139459,0.9412832589536557,0.5864508383077723,-0.3548324206458834,0.07009588080871765,0.036398842020757466,0.03369703878796018,0,0,0,0.23056884038962955,0.5384615384615384,0.46153846153846156,-0.0035885568058978915,0.8103529604201315
bert-base-uncased:factual_deep:error:12:state_pca:0,high_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,1,The plural of person is [MASK].,people,2111.0,0.7088600779762322,0.201933931861786,3.062319574604361,0.941281993406358,0.5861601829528809,plural,quiz_format,"In a short quiz, The plural of person is [MASK].",plural,used,1,0.00015716876430472342,1.4037839703654622e-06,0.00015576498033435796,3.0623189972545424,1.917764174578058,-1.1445548226764843,0.9412832589536557,3.14884042234077,2.2075571633871145,0.07009588080871765,0.39571534303603323,-0.3256194622273156,0,0,0,0.5423030602725512,0.0,1.0,0.1516772002077755,2.5424588252528855
bert-base-uncased:factual_deep:error:12:state_pca:0,high_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,1,The plural of person is [MASK].,people,2111.0,0.7088600779762322,0.201933931861786,3.062319574604361,0.941281993406358,0.5861601829528809,plural,template_rewrite,"In English, the plural of person is [MASK].",plural,plural,0,0.00015716876430472342,0.00020421444955237583,-4.704568524765241e-05,3.0623189972545424,3.0314099856838665,-0.030909011570675826,0.9412832589536557,0.9736151013881102,0.03233184243445453,0.07009588080871765,0.06647271496904143,0.003623165839676215,0,0,0,0.08641765028791365,0.6666666666666666,0.33333333333333337,-0.0004948106709945265,0.419750983621247
bert-base-uncased:factual_deep:error:12:state_pca:0,high_rho,1.328827333764987,bert-base-uncased,factual_deep,error,12,state_pca,1,The plural of person is [MASK].,people,2111.0,0.7088600779762322,0.201933931861786,3.062319574604361,0.941281993406358,0.5861601829528809,plural,synonym_substitution,The plural of individual is [MASK].,plural,individual,1,0.00015716876430472342,0.0038136128092414617,-0.0036564440449367384,3.0623189972545424,2.1557670514643443,-0.906551945790198,0.9412832589536557,2.565807117422925,1.6245238584692694,0.07009588080871765,0.26950819963479294,-0.1994123188260753,0,0,0,0.7793062805884139,0.1111111111111111,0.8888888888888888,0.06772123716403745,2.6681951694773027
bert-base-uncased:factual_deep:error:12:state_pca:1,low_rho,2.4207902346371206,bert-base-uncased,factual_deep,error,12,state_pca,7,Grass is usually [MASK].,green,2665.0,0.4375726463194863,0.2114320152061835,2.843143768413375,1.060383294816933,0.5977010726928711,present,neutral_prefix,"For reference, Grass is usually [MASK].",present,used,1,0.043322222872775804,0.07202104126820748,-0.028698818395431674,2.8431436641754075,2.595972589445247,-0.24717107473016053,1.0603842125631187,1.8206830520417538,0.7602988394786352,0.15105980526010324,0.18443400122603712,-0.033374195965933884,0,0,0,0.6980647490238766,0.5384615384615384,0.46153846153846156,0.011196836043025547,2.1596032105623384
bert-base-uncased:factual_deep:error:12:state_pca:1,low_rho,2.4207902346371206,bert-base-uncased,factual_deep,error,12,state_pca,7,Grass is usually [MASK].,green,2665.0,0.4375726463194863,0.2114320152061835,2.843143768413375,1.060383294816933,0.5977010726928711,present,neutral_suffix,Grass is usually [MASK]. This extra sentence is unrelated.,present,used,1,0.043322222872775804,0.04354222101552461,-0.00021999814274880486,2.8431436641754075,2.9052497574255924,0.0621060932501849,1.0603842125631187,1.1436875240337754,0.08330331147065673,0.15105980526010324,0.11772735683560735,0.033332448424495884,0,0,0,0.7038544539497174,0.3333333333333333,0.6666666666666667,-0.008959334217721888,2.432627213866569
