row_a,row_b,pair_score,match_distance_z,rho_abs_diff,model_a,model_b,prompt_id_a,prompt_id_b,prompt_a,prompt_b,layer_a,layer_b,subspace_family_a,subspace_family_b,subspace_k_a,subspace_k_b,rho_a,rho_b,grad_entropy_proj_norm_a,grad_entropy_proj_norm_b,grad_varentropy_proj_norm_a,grad_varentropy_proj_norm_b,entropy_a,entropy_b,varentropy_a,varentropy_b,entropy_abs_diff,varentropy_abs_diff,confidence_abs_diff,margin_abs_diff,grad_entropy_proj_norm_abs_diff,grad_varentropy_proj_norm_abs_diff,fisher_output_fro_norm_abs_diff,jacobian_fro_norm_abs_diff
1,2,0.17014028735653944,0.19529558932259375,0.20336793504335027,distilbert-base-uncased,distilbert-base-uncased,0,0,The child looked at the [MASK].,The child looked at the [MASK].,2,2,delta_pca,random,8,8,0.4190480269631012,0.2156800919197509,0.0909673689640865,0.0829872112351345,0.2749065169277909,0.2764498384120534,3.237196790795204,3.237196790795204,0.5644234892265785,0.5644234892265785,0.0,0.0,0.0,0.0,0.007980157728951998,0.0015433214842625054,0.013070139225083155,0.4477458637063023
0,1,0.13350951109788403,0.5185242306823896,0.2027374276286963,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,2,2,state_pca,random,8,8,0.4473828978898465,0.2446454702611502,0.1754821513500744,0.1579964207092452,0.5063715204759213,0.5219213161770175,3.183624270929368,3.183624270929368,0.6662194688961972,0.6662194688961972,0.0,0.0,0.0,0.0,0.0174857306408292,0.01554979570109627,0.009130474149939616,1.2286533148272518
1,2,0.16542529463512665,0.20850558180126091,0.19991739193766872,bert-base-uncased,bert-base-uncased,10,10,The opposite of early is [MASK].,The opposite of early is [MASK].,8,8,delta_pca,random,8,8,0.2089915594190785,0.4089089513567472,0.0397823279665431,0.0700522495674434,0.0697519424411669,0.1287476133388679,3.1331868925653845,3.1331868925653845,0.6351118646582122,0.6351118646582122,0.0,0.0,0.0,0.0,0.030269921600900293,0.05899567089770098,0.019838085875288125,0.02836212760832657
0,2,0.14231129253195124,0.3983590921375668,0.199002289825903,distilbert-base-uncased,distilbert-base-uncased,22,22,The currency of Spain is the [MASK].,The currency of Spain is the [MASK].,2,2,state_pca,random,8,8,0.6747881915483844,0.4757859017224814,0.1157246874433572,0.0859593274544915,0.2574197927348383,0.2008299173627561,3.297908634594157,3.297908634594157,0.3672992877614309,0.3672992877614309,0.0,0.0,0.0,0.0,0.029765359988865703,0.05658987537208218,0.07572154888324889,0.5235433091136539
1,2,0.16809036664117963,0.17197674538409935,0.19699800082654967,bert-base-uncased,bert-base-uncased,3,3,The coach talked to the [MASK].,The coach talked to the [MASK].,4,4,delta_pca,random,8,8,0.4796677996540613,0.676665800480611,0.0603136719318693,0.0811570733138446,0.1441476043708929,0.1965842264388689,3.2673072368553218,3.2673072368553218,0.4492476064737375,0.4492476064737375,0.0,0.0,0.0,0.0,0.020843401381975296,0.052436622067975974,0.009726290538205007,0.15882719956708846
0,1,0.13769881285124116,0.4102421358158771,0.19418866793464507,bert-base-uncased,bert-base-uncased,0,0,The child looked at the [MASK].,The child looked at the [MASK].,4,4,state_pca,delta_pca,8,8,0.6044729044174443,0.4102842364827992,0.1039399539876915,0.0758019560470321,0.267164944908829,0.1904290424396678,3.267521779819905,3.267521779819905,0.4309056364648754,0.4309056364648754,0.0,0.0,0.0,0.0,0.028137997940659396,0.07673590246916123,0.0703736357059902,0.5635704067070777
0,1,0.1806554386484465,0.0631421858385922,0.19206241792833909,distilbert-base-uncased,distilbert-base-uncased,9,9,The meeting happened near the [MASK] in the school.,The meeting happened near the [MASK] in the school.,2,2,state_pca,delta_pca,8,8,0.2427455800356125,0.4348079979639516,0.0378979691196539,0.0451328262499827,0.088748730255384,0.1053455563847513,3.3737081108593063,3.3737081108593063,0.1906600557024086,0.1906600557024086,0.0,0.0,0.0,0.0,0.007234857130328801,0.01659682612936729,0.0007181938591070969,0.0898258412128361
1,2,0.14927210278085548,0.2849368295204915,0.1918052224830894,bert-base-uncased,bert-base-uncased,19,19,Charles Darwin is associated with [MASK].,Charles Darwin is associated with [MASK].,4,4,delta_pca,random,8,8,0.5725202288210728,0.7643254513041622,0.1735841238503393,0.2256828580135742,0.3909624736191753,0.4551984956506197,2.648878188440724,2.648878188440724,1.8285877888385755,1.8285877888385755,0.0,0.0,0.0,0.0,0.052098734163234905,0.0642360220314444,0.00010031428415835375,0.08750539033888005
0,1,0.12082369664263766,0.5852067609747665,0.19153054080387344,bert-base-uncased,bert-base-uncased,18,18,Yesterday they studied the [MASK].,Yesterday they studied the [MASK].,8,8,state_pca,delta_pca,8,8,0.6809689473762381,0.4894384065723647,0.1526205181531853,0.0851384675307641,0.4018947152810578,0.2362108871780564,3.1643189280073774,3.1643189280073774,0.733420845633246,0.733420845633246,0.0,0.0,0.0,0.0,0.06748205062242121,0.1656838281030014,0.06358289236540632,0.5121846216827497
0,2,0.12507644441386598,0.5072494409518886,0.18852140091904945,distilbert-base-uncased,distilbert-base-uncased,18,18,Yesterday they studied the [MASK].,Yesterday they studied the [MASK].,4,4,state_pca,random,8,8,0.4855384076606185,0.674059808579668,0.0598496918864625,0.0789842580912435,0.1344149489724084,0.1910967857991639,3.2217230587434207,3.2217230587434207,0.5559364739993908,0.5559364739993908,0.0,0.0,0.0,0.0,0.019134566204781003,0.05668183682675548,0.10790625817367011,0.6774387456932267
0,1,0.10810940731894374,0.7323100248743212,0.18727901008182757,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,11,11,Ten divided by two equals [MASK].,Ten divided by two equals [MASK].,2,2,state_pca,random,8,8,0.5063345867522923,0.6936135968341198,0.134918348449734,0.1308462320125689,0.2184685948120606,0.2360748916723364,3.17042827810215,3.17042827810215,0.5806359356010372,0.5806359356010372,0.0,0.0,0.0,0.0,0.004072116437165096,0.01760629686027579,0.09660818175069008,1.5456545418336214
1,2,0.1247378951105614,0.4677121523372368,0.18307932451073855,distilbert-base-uncased,distilbert-base-uncased,10,10,The opposite of early is [MASK].,The opposite of early is [MASK].,4,4,delta_pca,random,8,8,0.5605329821028153,0.3774536575920768,0.1175552156401415,0.0751726171223518,0.2806609374803234,0.1785636622493908,3.067907406054591,3.067907406054591,0.8436937370312737,0.8436937370312737,0.0,0.0,0.0,0.0,0.042382598517789694,0.1020972752309326,0.0919795948897899,0.27782518878984996
0,1,0.12839074665630598,0.420369630345825,0.18236231736804176,distilbert-base-uncased,distilbert-base-uncased,7,7,Grass is usually [MASK].,Grass is usually [MASK].,2,2,state_pca,delta_pca,8,8,0.6753181268865768,0.492955809518535,0.1787739035877346,0.1289226790683643,0.4045793184010062,0.3029217244228652,3.2622077799504483,3.2622077799504483,0.4301209271165876,0.4301209271165876,0.0,0.0,0.0,0.0,0.049851224519370296,0.101657593978141,0.05364197497806544,0.42120951833950215
0,2,0.15238785834002913,0.14879570489874147,0.1750625171397433,distilbert-base-uncased,distilbert-base-uncased,13,13,"In France, the capital city is [MASK].","In France, the capital city is [MASK].",4,4,state_pca,random,8,8,0.4044881322208071,0.2294256150810638,0.0427646293371812,0.0327393069395261,0.1276353483634426,0.0880032025540913,3.3322853636545005,3.3322853636545005,0.3085584955418841,0.3085584955418841,0.0,0.0,0.0,0.0,0.0100253223976551,0.03963214580935129,0.01965842264613249,0.19417327645874716
1,2,0.16435766101741825,0.06438179773044099,0.17493930270449007,distilbert-base-uncased,distilbert-base-uncased,8,8,A person who drives a bus is a [MASK].,A person who drives a bus is a [MASK].,4,4,delta_pca,random,8,8,0.4133532425285474,0.2384139398240573,0.0348735974651409,0.0265521126856217,0.0799748708105068,0.0671099810731535,3.359322808803692,3.359322808803692,0.2347385589214404,0.2347385589214404,0.0,0.0,0.0,0.0,0.008321484779519196,0.012864889737353308,0.0072615398156199995,0.07956980021681792
1,2,0.1653939150833418,0.043887054736113845,0.1726525668876246,bert-base-uncased,bert-base-uncased,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,8,8,delta_pca,random,8,8,0.3372003436943344,0.1645477768067098,0.0455612864936457,0.0430363765683164,0.1109925434113218,0.1108236379224855,3.167281129752069,3.167281129752069,0.6309031734677016,0.6309031734677016,0.0,0.0,0.0,0.0,0.002524909925329298,0.00016890548883630174,0.011195961151552414,0.028560130056787036
1,2,0.14166299255736242,0.21875357249317642,0.1726522782693597,distilbert-base-uncased,distilbert-base-uncased,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,2,2,delta_pca,random,8,8,0.6239637485236018,0.4513114702542421,0.1332437440886179,0.1125523472139313,0.3097227167953533,0.279168599990266,3.244841294485305,3.244841294485305,0.4667155211705817,0.4667155211705817,0.0,0.0,0.0,0.0,0.020691396874686588,0.030554116805087295,0.03203975494640943,0.34272247853653726
0,1,0.12185831146722403,0.3874893594113629,0.169077110516609,bert-base-uncased,bert-base-uncased,15,15,The patient waited for the [MASK].,The patient waited for the [MASK].,8,8,state_pca,delta_pca,8,8,0.6201400654628135,0.4510629549462045,0.1109522015974597,0.08208063812403,0.2275832366188561,0.1940476591117009,2.780949941670724,2.780949941670724,1.348559887748069,1.348559887748069,0.0,0.0,0.0,0.0,0.028871563473429687,0.03353557750715519,0.0761026664497369,0.5396717551761772
1,2,0.12860544157554704,0.2934154139106251,0.1663402604465949,bert-base-uncased,bert-base-uncased,5,5,The capital of Japan is [MASK].,The capital of Japan is [MASK].,8,8,delta_pca,random,8,8,0.6405991098492884,0.8069393702958833,0.1750669555759414,0.2276541541345298,0.443095436211055,0.510847108669174,2.71160916219411,2.71160916219411,1.805820155709164,1.805820155709164,0.0,0.0,0.0,0.0,0.0525871985585884,0.06775167245811903,0.01355587934467034,0.03636040925491524
1,2,0.12784202917390738,0.2849698026151214,0.16427314699351236,bert-base-uncased,bert-base-uncased,2,2,The opposite of yes is [MASK].,The opposite of yes is [MASK].,8,8,delta_pca,random,8,8,0.6779276207822184,0.513654473788706,0.1064800324680988,0.0704646680085526,0.2725901537216822,0.1757144663104529,3.1138293450158363,3.1138293450158363,0.8190263343554948,0.8190263343554948,0.0,0.0,0.0,0.0,0.0360153644595462,0.09687568741122932,0.014035886971348999,0.06354615817970477
1,2,0.11000477092611441,0.45828303621783834,0.1604180913445819,distilbert-base-uncased,distilbert-base-uncased,7,7,Grass is usually [MASK].,Grass is usually [MASK].,2,2,delta_pca,random,8,8,0.492955809518535,0.3325377181739531,0.1289226790683643,0.1095867163602567,0.3029217244228652,0.2500822308212299,3.2622077799504483,3.2622077799504483,0.4301209271165876,0.4301209271165876,0.0,0.0,0.0,0.0,0.0193359627081076,0.05283949360163531,0.08517056725833294,0.7294038689653513
0,1,0.15674610886335302,0.017237367893324952,0.1594479992076778,bert-base-uncased,bert-base-uncased,13,13,"In France, the capital city is [MASK].","In France, the capital city is [MASK].",8,8,state_pca,delta_pca,8,8,0.3421966492702847,0.1827486500626069,0.0298402023410786,0.0277662426657552,0.0778549541916607,0.0778344892662035,3.2771494593374126,3.2771494593374126,0.4152677377097582,0.4152677377097582,0.0,0.0,0.0,0.0,0.002073959675323398,2.0464925457208683e-05,0.0038082108934791026,0.009251442598935844
0,1,0.13526484277357928,0.17159108496652892,0.1584750839029247,distilbert-base-uncased,distilbert-base-uncased,5,5,The capital of Japan is [MASK].,The capital of Japan is [MASK].,4,4,state_pca,delta_pca,8,8,0.4485536594203014,0.2900785755173767,0.0292650149192554,0.026650617463057,0.0646487958838265,0.0661224266738789,3.378532302829708,3.378532302829708,0.1895118171593067,0.1895118171593067,0.0,0.0,0.0,0.0,0.0026143974561983994,0.001473630790052402,0.02625829174895411,0.3425839418560508
0,2,0.13647368793169315,0.1566995215704473,0.157859049537544,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,12,12,The farmer bought the [MASK].,The farmer bought the [MASK].,1,1,state_pca,random,8,8,0.2257037200486384,0.3835627695861824,0.0594583717591468,0.0727645845092846,0.1342876346717733,0.1415556001058576,3.1078903998480145,3.1078903998480145,0.7142385999064997,0.7142385999064997,0.0,0.0,0.0,0.0,0.013306212750137797,0.007267965434084311,0.037696147529424795,0.10228983272387104
0,2,0.12280797759198593,0.28341771775678587,0.15761393432343307,bert-base-uncased,bert-base-uncased,21,21,The bat flew out of the [MASK].,The bat flew out of the [MASK].,8,8,state_pca,random,8,8,0.6418357054191918,0.7994496397426248,0.1666740270846916,0.157934789646978,0.3194416745453483,0.3544498009956828,2.6882160974497884,2.6882160974497884,1.7356567673263104,1.7356567673263104,0.0,0.0,0.0,0.0,0.008739237437713598,0.03500812645033452,0.049781178039116664,0.4789964188271443
0,2,0.12136193863594079,0.28260771275728,0.15565975852963337,distilbert-base-uncased,distilbert-base-uncased,0,0,The child looked at the [MASK].,The child looked at the [MASK].,2,2,state_pca,random,8,8,0.3713398504493843,0.2156800919197509,0.1042840570928751,0.0829872112351345,0.3020209687548864,0.2764498384120534,3.237196790795204,3.237196790795204,0.5644234892265785,0.5644234892265785,0.0,0.0,0.0,0.0,0.021296845857740596,0.02557113034283298,0.0425839861468883,0.4987867826184096
1,2,0.11177484756171015,0.3848126542139925,0.15478722332629624,bert-base-uncased,bert-base-uncased,6,6,Yesterday they waited near the [MASK].,Yesterday they waited near the [MASK].,4,4,delta_pca,random,8,8,0.7048353717202244,0.5500481483939281,0.1530092999347462,0.1134167028891739,0.4550828695549295,0.346752941437434,3.1294086063614204,3.1294086063614204,0.8709892011928464,0.8709892011928464,0.0,0.0,0.0,0.0,0.03959259704557232,0.10832992811749548,0.0408449828699764,0.41630139152595036
0,2,0.09254952954708598,0.6711841285280064,0.15466730488182384,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,1,1,The plural of person is [MASK].,The plural of person is [MASK].,1,1,state_pca,random,8,8,0.4821244337459431,0.636791738627767,0.1127382657034171,0.1751128539079581,0.3299494288314751,0.3863472639042121,2.9314591722401806,2.9314591722401806,1.083913186337809,1.083913186337809,0.0,0.0,0.0,0.0,0.062374588204541004,0.05639783507273699,0.13046680972200503,0.8575009393932405
0,1,0.13343896428127544,0.14691910463482066,0.15304369743687823,distilbert-base-uncased,distilbert-base-uncased,20,20,The language of Germany is [MASK].,The language of Germany is [MASK].,2,2,state_pca,delta_pca,8,8,0.617432016234268,0.4643883187973898,0.1265119010359661,0.133314901558285,0.3693653299346067,0.3923268205016371,3.29041821825737,3.29041821825737,0.4049706870756862,0.4049706870756862,0.0,0.0,0.0,0.0,0.006803000522318886,0.022961490567030396,0.036318001548380496,0.04897809068408687
0,2,0.0983582727014113,0.5453695760237454,0.15199988218300792,bert-base-uncased,bert-base-uncased,9,9,The meeting happened near the [MASK] in the school.,The meeting happened near the [MASK] in the school.,4,4,state_pca,random,8,8,0.4551513165502073,0.3031514343671994,0.100833463698451,0.0487102851944711,0.2404951180057523,0.1133876318809465,3.273812608424312,3.273812608424312,0.3994685807464804,0.3994685807464804,0.0,0.0,0.0,0.0,0.052123178503979906,0.1271074861248058,0.07929711959337249,0.638615795539752
1,2,0.11386571408563899,0.3312556256865042,0.15158437244931794,distilbert-base-uncased,distilbert-base-uncased,22,22,The currency of Spain is the [MASK].,The currency of Spain is the [MASK].,2,2,delta_pca,random,8,8,0.3242015292731635,0.4757859017224814,0.0983136972577286,0.0859593274544915,0.2358444147565336,0.2008299173627561,3.297908634594157,3.297908634594157,0.3672992877614309,0.3672992877614309,0.0,0.0,0.0,0.0,0.012354369803237092,0.03501449739377749,0.07149956302939053,0.4352445113777499
