model,prompt_id,prompt,target,task,topic,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,rank_whitened_jb,output_energy_unit,first_order_entropy,clean_correct,clean_confidence,clean_nll,clean_brier,route_role
bert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,4,state_pca,8,0,0.3060461677502387,0.17800818128985027,0.403630146673534,8,0.19716199776088777,0.08318464959564413,0,0.024037368759229183,12.519896148384362,1.0024048627997169,low_rho_route
bert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,12,random,8,0,0.8353804644805423,0.4364543764025686,0.08600741790568801,8,0.020434100359766002,0.013499725829037842,1,0.986259666643201,0.013835605457462026,0.00019659570781860314,random_route
bert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,8,delta_pca,8,0,0.7048328333528071,0.4928435953301181,0.20639113382646684,8,0.06189540501614102,0.04345231984823155,0,0.024786582303784395,4.0239799270446515,0.9664741687830496,high_rho_route
bert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,8,state_pca,8,0,0.13757784037222437,0.09619920395062012,0.6030355252059642,8,0.08774861252031957,0.027216106596845615,0,0.024786582303784395,4.0239799270446515,0.9664741687830496,low_rho_route
bert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,4,random,8,0,0.3926508871898948,0.4241003775033946,0.6559949217548748,8,0.10264074529859207,0.0668427218908318,0,0.0446668283302645,8.829702918436913,1.0031999514814873,random_route
bert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,12,delta_pca,8,0,0.878906663722358,2.3448963264563853,0.323073349100796,8,0.1401242774555584,0.2145730672403263,1,0.5112743324022517,0.6708489788168466,0.26814574769337485,high_rho_route
bert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,8,delta_pca,8,0,0.3413755587622742,0.16153853675337837,0.3116603569784077,8,0.08976546621104267,0.03607840779734107,0,0.020208094286198085,7.524882954581575,1.0018691658232004,low_rho_route
bert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,12,random,8,0,0.7968432254731672,2.1259535617355847,0.5420161138215991,8,0.15319049667287432,0.22336170245120263,1,0.5112743324022517,0.6708489788168466,0.26814574769337485,random_route
google/bert_uncased_L-2_H-128_A-2,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,2,state_pca,8,0,0.6005248579463222,0.7402221418367784,0.49240317257267596,8,0.20068703883036823,0.1726634287180856,0,0.08610998242579246,2.5251184444961248,0.8607910620759329,high_rho_route
google/bert_uncased_L-2_H-128_A-2,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,1,state_pca,8,0,0.3398887836677352,0.12864993997074953,0.2498560483189781,8,0.1629152249547569,0.05843411438880814,0,0.03293277426430371,4.109708562050748,0.9724323001672925,low_rho_route
google/bert_uncased_L-2_H-128_A-2,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,1,random,8,0,0.5064411032774715,0.19169099030657935,0.18681499798314788,8,0.16339784602194798,0.07153971039158719,0,0.03293277426430371,4.109708562050748,0.9724323001672925,random_route
google/bert_uncased_L-2_H-128_A-2,2,The red planet is [MASK].,mars,factual_simple,science,1,state_pca,8,0,0.2956511328400797,0.28324928256539617,0.6748031349729746,8,0.07834425263372158,0.04169572706600453,0,0.06986534009550996,7.342586140057049,1.0117817980396808,high_rho_route
google/bert_uncased_L-2_H-128_A-2,2,The red planet is [MASK].,mars,factual_simple,science,2,state_pca,8,0,0.22927184946720391,0.17283565429308018,0.5810102918827209,8,0.1430390838533286,0.05946636454749454,0,0.058307365809845836,4.849490305584463,0.9967238621163317,low_rho_route
google/bert_uncased_L-2_H-128_A-2,2,The red planet is [MASK].,mars,factual_simple,science,1,random,8,0,0.6113914730603094,0.5857450788277747,0.37230733871059596,8,0.1257682988438296,0.09625549038274825,0,0.06986534009550996,7.342586140057049,1.0117817980396808,random_route
google/bert_uncased_L-2_H-128_A-2,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,2,delta_pca,8,0,0.6548351390642807,0.45252654693404976,0.23852761301937347,8,0.23501155891693168,0.15809249524178584,0,0.04546121081411064,4.580677682735034,0.9895796755234108,high_rho_route
google/bert_uncased_L-2_H-128_A-2,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,1,delta_pca,8,0,0.5603030892090074,0.6018711097248313,0.4723173452674587,8,0.0966676882173467,0.07499513329270498,0,0.08885235955491147,8.841377317422447,1.0143326389194272,low_rho_route
google/bert_uncased_L-2_H-128_A-2,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,2,random,8,0,0.5686525368633246,0.39296970116746793,0.29808445878595574,8,0.1590554033308574,0.09970753062584875,0,0.04546121081411064,4.580677682735034,0.9895796755234108,random_route
google/bert_uncased_L-2_H-128_A-2,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,2,state_pca,8,0,0.5114464645390047,0.7074872571379435,0.6758193178241922,8,0.16695367616092238,0.1404285130409135,0,0.1529790583288279,5.222739656274962,1.0551581531881404,high_rho_route
google/bert_uncased_L-2_H-128_A-2,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,1,state_pca,8,0,0.2469467409741508,0.17408929602986004,0.5308776751604296,8,0.08189225091170153,0.034168730467164066,0,0.051790317679067756,7.664368478459842,1.008119452081722,low_rho_route
google/bert_uncased_L-2_H-128_A-2,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,2,random,8,0,0.673069530895489,0.9310615074944097,0.4522450674677248,8,0.10303806821564035,0.09942300697244139,0,0.1529790583288279,5.222739656274962,1.0551581531881404,random_route
google/bert_uncased_L-2_H-128_A-2,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,2,delta_pca,8,0,0.5652636292281541,0.29418381668734206,0.22625266900879012,8,0.12481879938646101,0.0677001124286554,0,0.054082293903353305,5.111776534169806,0.9972408573424473,high_rho_route
google/bert_uncased_L-2_H-128_A-2,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,1,delta_pca,8,0,0.2000932516737987,0.17053534508946572,0.6817439979814356,8,0.11958981910823568,0.049385722430666606,0,0.06274256400736213,7.808551616574617,1.010241190367787,low_rho_route
google/bert_uncased_L-2_H-128_A-2,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,1,random,8,0,0.5552279103714616,0.4732092787060186,0.3790700643648832,8,0.10447010247197037,0.07186520132268058,0,0.06274256400736213,7.808551616574617,1.010241190367787,random_route
google/bert_uncased_L-2_H-128_A-2,8,Two plus two equals [MASK].,four,factual_simple,math,1,delta_pca,8,0,0.4440218250824655,0.33723877436824584,0.42227068061318956,8,0.05433905846336796,0.03155592100686044,0,0.04772662256966105,7.401955266528173,1.0088009923838022,high_rho_route
google/bert_uncased_L-2_H-128_A-2,8,Two plus two equals [MASK].,four,factual_simple,math,2,delta_pca,8,0,0.3620047458473066,0.26821969263512074,0.472708971179292,8,0.13920683821318203,0.07209512509994515,0,0.06820753819859772,4.370297407029383,0.9911389155701308,low_rho_route
google/bert_uncased_L-2_H-128_A-2,8,Two plus two equals [MASK].,four,factual_simple,math,1,random,8,0,0.6422901282718407,0.4878254252637023,0.27168402971773503,8,0.11955061290193163,0.08349952844780237,0,0.04772662256966105,7.401955266528173,1.0088009923838022,random_route
google/bert_uncased_L-2_H-128_A-2,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,2,delta_pca,8,0,0.7398575842914598,1.8618790518142296,0.6546580376815786,8,0.210572815825408,0.28732805795997296,0,0.3203919147144662,6.4300475145035,1.1109221650003553,high_rho_route
google/bert_uncased_L-2_H-128_A-2,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,1,state_pca,8,0,0.3217351680482504,0.22483939472871164,0.47399435755475866,8,0.06917877403205126,0.032802660191472634,0,0.048296856201535524,6.674539781803447,1.0066836437159092,low_rho_route
google/bert_uncased_L-2_H-128_A-2,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,2,random,8,0,0.8410866325283403,2.1166257062366998,0.3999113832591113,8,0.13426020208654396,0.19533017074059061,0,0.3203919147144662,6.4300475145035,1.1109221650003553,random_route
google/bert_uncased_L-2_H-128_A-2,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,1,state_pca,8,0,0.41483764220230507,0.42924497514940113,0.6054850769996991,8,0.0756496042777685,0.0495631922526631,0,0.08328687182193638,6.430418261863976,1.010662711749107,high_rho_route
google/bert_uncased_L-2_H-128_A-2,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,2,delta_pca,8,0,0.33136328311350116,0.16019115446430388,0.323239456673847,8,0.10633003117676056,0.042557411711938754,0,0.03518771310953736,3.870344659322487,0.9638764320428477,low_rho_route
google/bert_uncased_L-2_H-128_A-2,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,2,random,8,0,0.8012148938601241,0.3873318057917882,0.09609880534636273,8,0.15588596398915555,0.09701716803331255,0,0.03518771310953736,3.870344659322487,0.9638764320428477,random_route
google/bert_uncased_L-2_H-128_A-2,14,The opposite of day is [MASK].,night,factual_simple,lexical,2,delta_pca,8,0,0.4074737695661103,0.3187491279999334,0.46350767429520967,8,0.16137339650455101,0.09110798520085638,0,0.05277821381321407,5.7349249943291385,0.9995762060545904,high_rho_route
google/bert_uncased_L-2_H-128_A-2,14,The opposite of day is [MASK].,night,factual_simple,lexical,1,state_pca,8,0,0.3175111485538042,0.27613363509340133,0.5935480638048306,8,0.0641915013911949,0.03373161918388655,0,0.06062163709927379,8.141068890224316,1.0132872851136587,low_rho_route
google/bert_uncased_L-2_H-128_A-2,14,The opposite of day is [MASK].,night,factual_simple,lexical,1,random,8,0,0.5592888732872244,0.4864032974953113,0.38327840140292013,8,0.10295390138608762,0.0718027477058118,0,0.06062163709927379,8.141068890224316,1.0132872851136587,random_route
google/bert_uncased_L-2_H-128_A-2,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,2,delta_pca,8,0,0.6262466191791382,0.36570942824939157,0.21826087522106918,8,0.16793593399637727,0.10155743241134753,0,0.03820814374650209,4.45880840946486,0.980238076348773,high_rho_route
google/bert_uncased_L-2_H-128_A-2,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,1,delta_pca,8,0,0.367637313157384,0.2713079848126667,0.4666692963359439,8,0.060654646207035194,0.031593326933206635,0,0.052564817168188685,6.213420135987612,1.0068279644488995,low_rho_route
google/bert_uncased_L-2_H-128_A-2,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,1,random,8,0,0.6190661793652371,0.45685677589901597,0.2811205052495942,8,0.09705374921051703,0.06559977536807192,0,0.052564817168188685,6.213420135987612,1.0068279644488995,random_route
google/bert_uncased_L-2_H-128_A-2,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,2,delta_pca,8,0,0.6065696084976451,0.6090059647200226,0.3950106496771486,8,0.17733874737584823,0.13839309108136594,0,0.10770279694315207,6.345020293176543,1.038882819751064,high_rho_route
google/bert_uncased_L-2_H-128_A-2,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,1,delta_pca,8,0,0.24972657665375939,0.12172058881695053,0.3656948494914579,8,0.1330282247881498,0.04641152276766945,0,0.04168900671305711,6.239472072790026,1.0031201185286922,low_rho_route
google/bert_uncased_L-2_H-128_A-2,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,2,random,8,0,0.49679035327229737,0.4987857685576261,0.5052308458395443,8,0.1296211953176483,0.0915446669166624,0,0.10770279694315207,6.345020293176543,1.038882819751064,random_route
google/bert_uncased_L-2_H-128_A-2,19,Five minus two equals [MASK].,three,factual_deep,math,1,delta_pca,8,0,0.4599966618777313,0.3134242467331305,0.3679377558816619,8,0.051651993738081534,0.028917009994298293,0,0.045093919540177885,6.486796874289903,1.006105340529757,high_rho_route
google/bert_uncased_L-2_H-128_A-2,19,Five minus two equals [MASK].,three,factual_deep,math,1,state_pca,8,0,0.42602537628000464,0.29027750354686443,0.391084499067928,8,0.05047843166049638,0.0271964703091616,0,0.045093919540177885,6.486796874289903,1.006105340529757,low_rho_route
google/bert_uncased_L-2_H-128_A-2,19,Five minus two equals [MASK].,three,factual_deep,math,1,random,8,0,0.6401033665495282,0.43614211171265704,0.2452198909021352,8,0.12367288005680212,0.08167487634527153,0,0.045093919540177885,6.486796874289903,1.006105340529757,random_route
google/bert_uncased_L-2_H-128_A-2,20,The language of France is [MASK].,french,factual_simple,language,2,delta_pca,8,0,0.7843022820724264,1.5221854452443346,0.4186293146236819,8,0.15844033607423788,0.19547874288553935,0,0.2195516515644157,2.5206395383744256,0.9004477585151515,high_rho_route
google/bert_uncased_L-2_H-128_A-2,20,The language of France is [MASK].,french,factual_simple,language,1,delta_pca,8,0,0.20853124161306433,0.09032183366412094,0.34281150868520305,8,0.10471432586055035,0.031470415293474954,1,0.033569852290601276,3.3941268680415395,0.9402013613035416,low_rho_route
google/bert_uncased_L-2_H-128_A-2,20,The language of France is [MASK].,french,factual_simple,language,2,random,8,0,0.5808729459969418,1.1273667871988828,0.8134479726691335,8,0.19019438030592223,0.20194369516364014,0,0.2195516515644157,2.5206395383744256,0.9004477585151515,random_route
google/bert_uncased_L-2_H-128_A-2,22,The plural of person is [MASK].,people,factual_deep,plural,1,delta_pca,8,0,0.48604599920504143,0.5268309768533541,0.5570807881133751,8,0.09917618755638873,0.07198517436541604,0,0.09313286162221279,5.99824824914156,1.010917055304314,high_rho_route
google/bert_uncased_L-2_H-128_A-2,22,The plural of person is [MASK].,people,factual_deep,plural,2,state_pca,8,0,0.31123966750052257,0.22415779552507079,0.49605180155237893,8,0.175591943945203,0.08313454233805248,0,0.04709430789737394,8.047752966563188,1.0060326258385661,low_rho_route
google/bert_uncased_L-2_H-128_A-2,22,The plural of person is [MASK].,people,factual_deep,plural,1,random,8,0,0.5926405981461933,0.6423701167275787,0.4415416482391513,8,0.12412471876457332,0.09948347389062852,0,0.09313286162221279,5.99824824914156,1.010917055304314,random_route
google/bert_uncased_L-2_H-128_A-2,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,2,state_pca,8,0,0.8663875074807913,2.7938936401776537,0.43086850846124897,8,0.23657582977911915,0.39543518250257104,0,0.5878296386079928,5.882840072163499,1.3460103786089819,high_rho_route
google/bert_uncased_L-2_H-128_A-2,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,1,state_pca,8,0,0.36190402088752965,0.41982841094351336,0.740226152456834,8,0.09039619390106393,0.0585714610625933,0,0.08937151914753985,6.410438769532068,1.0114928428179035,low_rho_route
google/bert_uncased_L-2_H-128_A-2,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,2,random,8,0,0.7085318082453452,2.2848465563362614,0.9399155923026288,8,0.15400368123739833,0.23278748155412599,0,0.5878296386079928,5.882840072163499,1.3460103786089819,random_route
google/bert_uncased_L-2_H-128_A-2,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,1,state_pca,8,0,0.42541029925748175,0.30569366169664514,0.4128918126799935,8,0.09786958672012865,0.0541116742440851,0,0.05072394488287476,5.8465779793594805,1.00138255247298,high_rho_route
google/bert_uncased_L-2_H-128_A-2,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,2,state_pca,8,0,0.2892842943004735,0.15873045475670444,0.38997010688469025,8,0.21826537642631957,0.08695908853177156,0,0.05062588741521142,5.155441405885674,0.9999243226411404,low_rho_route
google/bert_uncased_L-2_H-128_A-2,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,1,random,8,0,0.5798462692752264,0.4166691064726625,0.3019163679039757,8,0.12913901344320533,0.08335911879021993,0,0.05072394488287476,5.8465779793594805,1.00138255247298,random_route
google/bert_uncased_L-2_H-128_A-2,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,2,state_pca,8,0,0.7625756399036463,1.4787337534322764,0.46039684037887313,8,0.12186199473104598,0.14818808158957913,0,0.2659318454955247,4.935150026743984,1.089099911525952,high_rho_route
google/bert_uncased_L-2_H-128_A-2,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,1,state_pca,8,0,0.22550907011286356,0.15116757731520683,0.5191716566657145,8,0.14341096500324665,0.055758577371956844,0,0.040350699767642655,8.017565842051228,1.0072301030734632,low_rho_route
google/bert_uncased_L-2_H-128_A-2,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,1,random,8,0,0.6665388714086534,0.44680715647858454,0.22353207750233683,8,0.15212432412839272,0.10168542824849032,0,0.040350699767642655,8.017565842051228,1.0072301030734632,random_route
google/bert_uncased_L-2_H-128_A-2,28,The usual color of grass is [MASK].,green,factual_deep,common,1,delta_pca,8,0,0.41430752891262357,0.2861508695313392,0.4045217578340394,8,0.07942773885412012,0.04248833711237948,0,0.04202835033367803,6.450179274939664,1.0030679521739438,high_rho_route
google/bert_uncased_L-2_H-128_A-2,28,The usual color of grass is [MASK].,green,factual_deep,common,2,delta_pca,8,0,0.307242498773426,0.14473905044811478,0.3263515409444895,8,0.12055869185014892,0.04586605489354435,0,0.05662906392828217,3.9042930024538745,0.9696443673423542,low_rho_route
google/bert_uncased_L-2_H-128_A-2,28,The usual color of grass is [MASK].,green,factual_deep,common,1,random,8,0,0.6283590280823916,0.4339903808544211,0.2566822465109578,8,0.11746520424555598,0.07738366417263307,0,0.04202835033367803,6.450179274939664,1.0030679521739438,random_route
google/bert_uncased_L-2_H-128_A-2,29,A rose is a [MASK].,flower,factual_simple,common,1,state_pca,8,0,0.6028681316108971,1.0813993197642218,0.7123583248381935,8,0.12832786097545792,0.13344859365483397,0,0.18191405830341076,8.588218589311067,1.0421261295260893,high_rho_route
google/bert_uncased_L-2_H-128_A-2,29,A rose is a [MASK].,flower,factual_simple,common,2,state_pca,8,0,0.5099121749538688,0.448998958014127,0.43154279028742537,8,0.2741769400717124,0.18371879649759307,0,0.0685923383851577,4.083275264387372,0.9772854454209348,low_rho_route
google/bert_uncased_L-2_H-128_A-2,29,A rose is a [MASK].,flower,factual_simple,common,1,random,8,0,0.7830793403647782,1.4046545531095376,0.3891030914928749,8,0.15082202618540627,0.17875143483416644,0,0.18191405830341076,8.588218589311067,1.0421261295260893,random_route
