model,prompt_id,prompt,target,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,entropy,varentropy,confidence,rank_whitened_jb,grad_entropy_proj_norm,grad_varentropy_proj_norm
distilbert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,6,random,8,0,0.24248789048481767,0.04035739491377133,0.12607316305381555,3.383070343931421,0.16643055796758693,0.06672617359664239,8,0.03577414252414974,0.08607325520609409
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,state_pca,8,0,0.7808468214946748,1.5486302970697856,0.4346399864737179,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3079322832153427,0.4689344270841103
distilbert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,6,random,8,0,0.8876439929456239,1.7604379535749535,0.22283232996855196,2.088888410183753,1.983270283543498,0.36226382626909387,8,0.3279757207534563,0.26259680531604285
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,state_pca,8,0,0.5152114738642526,0.7893900408377078,0.7427770029531211,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.3216867768349736,1.0207654850491918
distilbert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,6,random,8,0,0.5298989578989403,0.8118937198318603,0.7202733239589685,2.9118857546536354,1.5321670437908297,0.3066729134708096,8,0.27600087859628897,0.8284905307268237
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.37844327276009077,0.15711529893766538,0.25804678808208914,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.12154172059160526,0.21436104102812337
distilbert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,6,random,8,0,0.3993117672653334,0.1657791066694222,0.2493829803503322,3.25216698707803,0.4151620870197556,0.08498085478874463,8,0.07942666387793505,0.14009486114151826
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,state_pca,8,0,0.9288052126424082,2.204732348928333,0.16899716821765162,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26886845150140387,0.47315774255167686
distilbert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,6,random,8,0,0.9332328898566271,2.215242457024119,0.15848706012186028,0.7033787544301671,2.3737295171459847,0.8714240933722638,8,0.26176635744672105,0.5042847071719199
distilbert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,6,state_pca,8,0,0.745912464232571,1.2041456400910395,0.4101800319298989,2.812016574141695,1.6143256720209402,0.3082918598943845,8,0.353420471397489,0.9155210038955837
distilbert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,6,random,8,0,0.7329353393356766,1.1831963342209608,0.4311293377999783,2.812016574141695,1.6143256720209402,0.3082918598943845,8,0.33430869951062736,0.8456538518786959
distilbert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,6,state_pca,8,0,0.5979787111318735,0.7495350970028489,0.5039126981270216,2.964948506846196,1.2534477951298706,0.2496473643372114,8,0.43562824110959175,1.3042429061593035
distilbert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,6,random,8,0,0.6360222614306833,0.7972207012438044,0.4562270938860666,2.964948506846196,1.2534477951298706,0.2496473643372114,8,0.2764898786776415,0.7694286402435098
distilbert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,6,state_pca,8,0,0.9730983737519412,0.7731561188319533,0.021374156510016735,0.27290125563486267,0.7945302753419701,0.9378832829655079,8,0.11673407206842833,0.12704466712054197
distilbert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,6,random,8,0,0.9667043290708711,0.7680758567509539,0.02645441859101511,0.27290125563486267,0.7945302753419701,0.9378832829655079,8,0.1059412085449923,0.15549489448894988
distilbert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,6,state_pca,8,0,0.6299904957559711,0.6877248772517527,0.40391838067787983,1.7358424255866751,1.0916432579296194,0.3729336298859204,8,0.11986714244331578,0.3119399998821063
distilbert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,6,random,8,0,0.8466007974535918,0.9241860526980641,0.1674572052315671,1.7358424255866751,1.0916432579296194,0.3729336298859204,8,0.1446814596118776,0.30109456655165684
distilbert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,6,state_pca,8,0,0.5881711676348111,0.494894716921635,0.3465180284731022,3.1043702283979524,0.8414127453947384,0.16269086518519835,8,0.2345690847072674,0.5908075321937346
distilbert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,6,random,8,0,0.8007879820487412,0.6737932144547434,0.1676195309399946,3.1043702283979524,0.8414127453947384,0.16269086518519835,8,0.26157941138262203,0.6376196537269393
distilbert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,correct,6,state_pca,8,0,0.7722632918296934,1.1872223055716842,0.3501061135466756,2.769875383879504,1.537328419118361,0.27523301778340475,8,0.18285794079638995,0.37589313333421787
distilbert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,correct,6,random,8,0,0.6327194299317525,0.9726975609624517,0.5646308581559082,2.769875383879504,1.537328419118361,0.27523301778340475,8,0.13548012954267827,0.31216854342469796
distilbert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,6,state_pca,8,0,0.7409758873479011,1.2849897720756176,0.44919590659045827,2.4974956665356123,1.7341856786660763,0.2595069880435546,8,0.41913305533919143,0.5715279583139091
distilbert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,6,random,8,0,0.8344080223804609,1.4470184425762778,0.28716723608979805,2.4974956665356123,1.7341856786660763,0.2595069880435546,8,0.37138423246901386,0.5374579639280107
distilbert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,6,state_pca,8,0,0.733571974726266,0.49377318067908793,0.17933484101617952,3.1748639916573613,0.6731080216952666,0.16265658735724425,8,0.2504110396958283,0.5916275247121986
distilbert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,6,random,8,0,0.7121944417570051,0.4793837917534234,0.19372422994184463,3.1748639916573613,0.6731080216952666,0.16265658735724425,8,0.2790614951726831,0.7193968072426021
distilbert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,6,state_pca,8,0,0.4755340493767589,0.22807489861907165,0.251543540729256,3.2210669770828995,0.47961843934832754,0.10007312577313894,8,0.15686273191587063,0.3058036594617813
distilbert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,6,random,8,0,0.4257049769976114,0.20417595669041005,0.2754424826579173,3.2210669770828995,0.47961843934832754,0.10007312577313894,8,0.09164487172976987,0.20891312047359734
distilbert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,6,state_pca,8,0,0.25474433399107804,0.11455239010128673,0.3351235194924421,3.235233774419298,0.44967590959372816,0.11317937813767255,8,0.12544955604666483,0.30465156285758055
distilbert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,6,random,8,0,0.3274658255278503,0.14725349295509746,0.3024224166386317,3.235233774419298,0.44967590959372816,0.11317937813767255,8,0.1486526752135259,0.4129906318142776
distilbert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,6,state_pca,8,0,0.6343010932991494,0.5988253494640452,0.3452457798310563,3.067839855476343,0.9440711292951027,0.2007122485972559,8,0.3688675578357189,0.9409541464674132
distilbert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,6,random,8,0,0.2517704556436484,0.2376892183826413,0.7063819109124597,3.067839855476343,0.9440711292951027,0.2007122485972559,8,0.07887971449614047,0.24306969510211626
distilbert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,6,state_pca,8,0,0.47936770819565133,0.4675089632618133,0.5077527309843959,3.0501818465781145,0.9752616942462091,0.19202638455537172,8,0.2660498268872726,0.6698790970755121
distilbert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,6,random,8,0,0.6066209028462857,0.5916141294750336,0.3836475647711757,3.0501818465781145,0.9752616942462091,0.19202638455537172,8,0.19391503175551897,0.5259217899152465
distilbert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,correct,6,state_pca,8,0,0.9646516092681148,0.7952983690196944,0.029142663762174573,0.6628117047811065,0.8244410327818663,0.7463337875302211,8,0.13071442905861827,0.27617603499988297
distilbert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,correct,6,random,8,0,0.9213232609446754,0.7595767007791856,0.06486433200268342,0.6628117047811065,0.8244410327818663,0.7463337875302211,8,0.13590477343327068,0.21258455782955016
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,4,state_pca,8,0,0.7106190776465484,0.6189415427917635,0.252047658401081,3.1294086063614204,0.8709892011928464,0.21049328693612,8,0.19731673718963996,0.5877973735466634
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,4,delta_pca,8,0,0.6981998079165804,0.6081244929702603,0.26286470822258406,3.1294086063614204,0.8709892011928464,0.21049328693612,8,0.14125920538817463,0.4129910211773307
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,4,random,8,0,0.5634500820521134,0.49075893687861327,0.3802302643142306,3.1294086063614204,0.8709892011928464,0.21049328693612,8,0.07846491791736544,0.21779296062194867
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,4,state_pca,8,0,0.49251259098831096,0.5803541748903925,0.5979998114022467,2.8721646410458725,1.1783539862926369,0.21259977770852675,8,0.19815777633605874,0.4436743070211837
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,4,delta_pca,8,0,0.49629587088926064,0.5848122178429375,0.5935417684497024,2.8721646410458725,1.1783539862926369,0.21259977770852675,8,0.13580498755248593,0.3007231721438225
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,4,random,8,0,0.43077426038963235,0.5076045669223868,0.6707494193702523,2.8721646410458725,1.1783539862926369,0.21259977770852675,8,0.07559108620504465,0.15284165570041233
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,4,state_pca,8,0,0.34578622891394795,0.19769951972800495,0.3740396161795858,3.211392417317606,0.5717391359075906,0.14403400525673532,8,0.06252890859976631,0.17374813211347737
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,4,delta_pca,8,0,0.5815652438749571,0.3325036100069553,0.2392355259006355,3.211392417317606,0.5717391359075906,0.14403400525673532,8,0.08473621495759238,0.20966160707433723
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,4,random,8,0,0.5447297495503911,0.3114433163110989,0.26029581959649156,3.211392417317606,0.5717391359075906,0.14403400525673532,8,0.07941090557438595,0.194060989758085
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,0.31874947908766116,0.09567821864056245,0.20448923234450855,3.32020316606473,0.3001674509850717,0.08535758836461134,8,0.03313617476329921,0.07103546065368667
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,0.4045322278092457,0.12142740766281335,0.17874004332225762,3.32020316606473,0.3001674509850717,0.08535758836461134,8,0.04850557677233353,0.11313799535628888
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,4,random,8,0,0.44672538356114533,0.13409241967387714,0.16607503131119355,3.32020316606473,0.3001674509850717,0.08535758836461134,8,0.05739404760891726,0.13241780180222892
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,4,state_pca,8,0,0.39525186205494717,0.28125344942378017,0.4303268780198916,3.114570064333437,0.7115803274436721,0.13825953994579845,8,0.07467041638989154,0.14450854776799743
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,4,delta_pca,8,0,0.4362643094530863,0.3104371001726144,0.40114322727105645,3.114570064333437,0.7115803274436721,0.13825953994579845,8,0.08341839099979884,0.18289481385544748
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,4,random,8,0,0.5082131943605175,0.36163451125425133,0.3499458161894203,3.114570064333437,0.7115803274436721,0.13825953994579845,8,0.08830039815394146,0.16530945784654372
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,4,state_pca,8,0,0.45246833445542467,0.1517671747344415,0.18365336893101347,3.310825031912516,0.3354205436654557,0.09923150683287324,8,0.059257910792918964,0.14316229284803042
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,4,delta_pca,8,0,0.21908502630479146,0.07348561863211368,0.26193492503334154,3.310825031912516,0.3354205436654557,0.09923150683287324,8,0.038022769614687736,0.09424934904310589
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,4,random,8,0,0.48583118878942066,0.16295776147338184,0.1724627821920733,3.310825031912516,0.3354205436654557,0.09923150683287324,8,0.07111665794618484,0.16724929316743678
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,4,state_pca,8,0,0.5057406642627911,0.1492285920524465,0.14584080338557753,3.323414200152717,0.295069395438024,0.07900884896997995,8,0.08710859032948907,0.202224253849034
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,4,delta_pca,8,0,0.6088054381720083,0.17963985258079587,0.11542954285722834,3.323414200152717,0.295069395438024,0.07900884896997995,8,0.08700404948403799,0.1860021104511387
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,4,random,8,0,0.22217483641479877,0.06555699466245658,0.2295124007755676,3.323414200152717,0.295069395438024,0.07900884896997995,8,0.028024324546036802,0.05780888497939445
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,4,state_pca,8,0,0.397245319049778,0.3082828803136455,0.46776875712557453,3.106864325146966,0.7760516374392188,0.15064160668995827,8,0.11972259185488009,0.24657661625952113
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,4,delta_pca,8,0,0.5081277058908498,0.3943333381848282,0.3817182992543926,3.106864325146966,0.7760516374392188,0.15064160668995827,8,0.12247128626653095,0.31807585720799486
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,4,random,8,0,0.2823294607817182,0.2191022403369844,0.5569493971022355,3.106864325146966,0.7760516374392188,0.15064160668995827,8,0.07493634581042385,0.1605699475037852
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,4,state_pca,8,0,0.46270578370956056,0.2393552124541432,0.27793940732607114,3.2164814975220577,0.517294619780213,0.1111746392272625,8,0.10659423470725476,0.2010996831344596
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,4,delta_pca,8,0,0.45255675876268603,0.23410517645310983,0.2831894433271046,3.2164814975220577,0.517294619780213,0.1111746392272625,8,0.07923571796443926,0.1770523342386303
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,4,random,8,0,0.30124357968096066,0.15583168301229322,0.3614629367679211,3.2164814975220577,0.517294619780213,0.1111746392272625,8,0.05659684379301759,0.10241143759354587
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,4,state_pca,8,0,0.2552521172187423,0.0629759508186967,0.18374463079641473,3.3432742784901768,0.24672058161511065,0.07163705698924423,8,0.028521376617662696,0.06138134397883593
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,4,delta_pca,8,0,0.10120594566718369,0.024969589777914924,0.2217509918371965,3.3432742784901768,0.24672058161511065,0.07163705698924423,8,0.023663967023410972,0.050504645919047
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,4,random,8,0,0.31936052652278274,0.07879281484860917,0.16792776676650234,3.3432742784901768,0.24672058161511065,0.07163705698924423,8,0.04415248783389169,0.09773869227790521
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,4,state_pca,8,0,0.5207270238552181,0.6811970365315589,0.6269682887252253,2.9243009709666716,1.3081653252567864,0.23354587581027678,8,0.20891270931717623,0.45609674844734477
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,4,delta_pca,8,0,0.7517125615980196,0.9833643076424842,0.3248010176143009,2.9243009709666716,1.3081653252567864,0.23354587581027678,8,0.2205135952733339,0.5018953552245178
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,4,random,8,0,0.25983598703442257,0.3399084284923031,0.9682568967644821,2.9243009709666716,1.3081653252567864,0.23354587581027678,8,0.07531378913980047,0.16795867802864592
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,4,state_pca,8,0,0.4315680602633496,0.25992624085684984,0.34235707153248396,3.1890422900252755,0.602283312389334,0.14675402395818785,8,0.10230863138687044,0.24962418856180382
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,4,delta_pca,8,0,0.600265614282905,0.36152996248372626,0.24075334990560757,3.1890422900252755,0.602283312389334,0.14675402395818785,8,0.10749682286393027,0.26298217504022864
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,4,random,8,0,0.2791305701036384,0.1681156843511425,0.4341676280381916,3.1890422900252755,0.602283312389334,0.14675402395818785,8,0.05813191192024215,0.1592127765864586
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,0.6897032437285464,0.30984753142222227,0.1394000750515151,3.2673072368553218,0.4492476064737375,0.1141753741738726,8,0.11625168834799049,0.2829614360916337
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,0.4678035709366285,0.21015963454314762,0.2390879719305899,3.2673072368553218,0.4492476064737375,0.1141753741738726,8,0.0638126110604171,0.14979595718191407
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,4,random,8,0,0.5354931674305848,0.24056902375123063,0.20867858272250714,3.2673072368553218,0.4492476064737375,0.1141753741738726,8,0.07083659486518715,0.1702504095452517
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,4,state_pca,8,0,0.7547880224282693,1.7078362056681224,0.5548337823554679,2.300249054052862,2.262669988023587,0.40395615677946656,8,0.4101905795453782,0.4579235445038407
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,4,delta_pca,8,0,0.9494091635077494,2.1481996206235676,0.11447036740002656,2.300249054052862,2.262669988023587,0.40395615677946656,8,0.4938067435768316,0.5715422187823561
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,4,random,8,0,0.8924479009662458,2.019315081390975,0.24335490663261747,2.300249054052862,2.262669988023587,0.40395615677946656,8,0.4295260138890956,0.6984978165386976
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,4,state_pca,8,0,0.5973179506258359,0.6420121944491141,0.43281268529282196,3.020074035289804,1.0748248797419333,0.23215933565628208,8,0.20112015845851944,0.540777142236088
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,4,delta_pca,8,0,0.6637096074374093,0.7133715989974813,0.3614532807444541,3.020074035289804,1.0748248797419333,0.23215933565628208,8,0.1395539764999245,0.4182825687522932
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,4,random,8,0,0.4351527616056472,0.46771301466216125,0.6071118650797744,3.020074035289804,1.0748248797419333,0.23215933565628208,8,0.09260350122270342,0.25566462201307905
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,4,state_pca,8,0,0.7074041888859464,0.4978628934905885,0.20592555067263701,3.1475239518706237,0.703788444163225,0.15778090437594852,8,0.12533511075782544,0.28368357296823427
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,4,delta_pca,8,0,0.5210398259544946,0.3667018084555914,0.33708663570763425,3.1475239518706237,0.703788444163225,0.15778090437594852,8,0.09270540355274819,0.20772804056882388
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,4,random,8,0,0.49443297056815055,0.3479762110991604,0.3558122330640652,3.1475239518706237,0.703788444163225,0.15778090437594852,8,0.09720197266719972,0.2526801238624471
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,4,state_pca,8,0,0.7401898024092802,0.5230093887766829,0.18357882288783092,3.1747321450413963,0.7065882116645124,0.17763109738298932,8,0.1890537418963766,0.4925329128848324
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,4,delta_pca,8,0,0.44324440638132034,0.313191272435276,0.3933969392292376,3.1747321450413963,0.7065882116645124,0.17763109738298932,8,0.09952135094482982,0.29957980618799873
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,4,random,8,0,0.32969618570682785,0.2329594382511988,0.4736287734133143,3.1747321450413963,0.7065882116645124,0.17763109738298932,8,0.06470424734994949,0.16885566210095554
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,4,state_pca,8,0,0.5052268928783237,0.3499198543977017,0.3426795684164262,3.1686469009302876,0.6925994228141275,0.1677028696872978,8,0.14965386621735313,0.3754933981230681
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,4,delta_pca,8,0,0.5463882041516916,0.378428154827909,0.31417126798621775,3.1686469009302876,0.6925994228141275,0.1677028696872978,8,0.12631111019089564,0.3347000318259288
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,4,random,8,0,0.35054074603735724,0.24278431837830708,0.4498151044358198,3.1686469009302876,0.6925994228141275,0.1677028696872978,8,0.057397033552301004,0.14737087754066136
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,8,state_pca,8,0,0.7445830143335334,0.9480305436337372,0.32520632234863833,2.9348179721384087,1.2732368659823732,0.2069320484804225,8,0.22084509100209512,0.5377379130837738
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,8,delta_pca,8,0,0.8765376971754582,1.1160401104670876,0.15719675551528609,2.9348179721384087,1.2732368659823732,0.2069320484804225,8,0.16845619570895468,0.38286755283559504
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,8,random,8,0,0.607368107477904,0.7733234656628123,0.4999134003195645,2.9348179721384087,1.2732368659823732,0.2069320484804225,8,0.08963054873561735,0.22821560978495772
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,8,state_pca,8,0,0.3459191022916159,0.21216134974139989,0.40116514288618604,3.145934416563179,0.6133264926275865,0.12258462082620063,8,0.08502889531822568,0.1934939204923463
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,8,delta_pca,8,0,0.5569043224628804,0.3415641748253005,0.27176231780228566,3.145934416563179,0.6133264926275865,0.12258462082620063,8,0.08245016903582879,0.15793210030021348
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,8,random,8,0,0.39388143151158467,0.2415779169001329,0.3717485757274527,3.145934416563179,0.6133264926275865,0.12258462082620063,8,0.07161331346702336,0.12756728835051176
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,8,state_pca,8,0,0.597805553326179,0.28436479943994597,0.1913162942831645,3.245391897726167,0.47568109372311007,0.12249878659870898,8,0.09997505099448128,0.2193170680899174
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,8,delta_pca,8,0,0.44927288051194675,0.21371061518205509,0.2619704785410558,3.245391897726167,0.47568109372311007,0.12249878659870898,8,0.0611865150287907,0.1278649038047381
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,8,random,8,0,0.47670325289454546,0.22675872471824182,0.24892236900486783,3.245391897726167,0.47568109372311007,0.12249878659870898,8,0.07244811353493556,0.1717709708827279
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,8,state_pca,8,0,0.6122023961183026,1.062573231796114,0.6730835355301972,2.6882160974497884,1.7356567673263104,0.3210627600680739,8,0.10764676758213161,0.22470469815935057
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,8,delta_pca,8,0,0.7730674092284417,1.3417796804267625,0.39387708689954526,2.6882160974497884,1.7356567673263104,0.3210627600680739,8,0.14157452456231182,0.27001332595159
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,8,random,8,0,0.8675209886635961,1.5057186747715814,0.22993809255472686,2.6882160974497884,1.7356567673263104,0.3210627600680739,8,0.19204313063824097,0.43085733509846197
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,8,state_pca,8,0,0.4437956922460272,0.08293185564619703,0.10393759147818393,3.375751235554411,0.18686944712438097,0.0715261886488106,8,0.04728339492719441,0.09824394893134639
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,8,delta_pca,8,0,0.5582280609007946,0.10431576910984675,0.08255367801453409,3.375751235554411,0.18686944712438097,0.0715261886488106,8,0.032720040482174785,0.0686635785628974
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,8,random,8,0,0.5113919047277726,0.09556352250036296,0.09130592462401785,3.375751235554411,0.18686944712438097,0.0715261886488106,8,0.034833375854057685,0.07105452892428347
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,8,state_pca,8,0,0.6045470933310467,1.2180642451374828,0.7967734053521818,2.5184543345692516,2.014837650489667,0.37075053218665116,8,0.12492324277322568,0.22986385936886303
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,8,delta_pca,8,0,0.6503382221142224,1.3103259354682462,0.7045117150214212,2.5184543345692516,2.014837650489667,0.37075053218665116,8,0.17512472341668736,0.35440830745992896
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,8,random,8,0,0.5244031233279529,1.056587156915535,0.9582504935741316,2.5184543345692516,2.014837650489667,0.37075053218665116,8,0.11400777903127421,0.26960845727608457
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,8,state_pca,8,0,0.9255944212243413,2.927214761964699,0.23530944393176234,2.1118703114949158,3.1625242058964527,0.5598590012874012,8,0.5333890879295162,0.705125199001707
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,8,delta_pca,8,0,0.8785491738609981,2.7784330284057397,0.38409117749071253,2.1118703114949158,3.1625242058964527,0.5598590012874012,8,0.37046517041794463,0.5277780249898159
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,8,random,8,0,0.5309713359855901,1.6792097026916082,1.4833145032048467,2.1118703114949158,3.1625242058964527,0.5598590012874012,8,0.1242442494980905,0.2573093646554523
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,8,state_pca,8,0,0.8390185223709009,1.7057248092026693,0.3272753734185987,2.6718623167243507,2.0330001826212705,0.3782822107516562,8,0.22889430244328615,0.5529705520624812
