model,prompt_id,prompt,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho,v_access,varentropy,entropy,confidence,margin,source_id,source_token,edit_id,edit_token,edit_target_kind,initial_target_id,initial_target_token,initial_correct,rank_whitened_jb,current_logit_gap_source_minus_edit,required_logit_change,edit_grad_norm,estimated_linear_min_cost,actual_min_cost,edit_success,after_top1_id,after_top1_token,after_edit_margin,source_prob_before,source_prob_after,edit_prob_before,edit_prob_after,edit_prob_gain,source_prob_drop,candidate_kl,top10_jaccard,grad_entropy_proj_norm,fisher_output_fro_norm,side_n,side_top1_flip_rate,side_target_correct_change_rate,side_kl_mean,side_top10_jaccard_mean,side_abs_entropy_delta_mean,side_target_prob_drop_mean
distilbert-base-uncased,19,A common container for coffee is a [MASK].,factual_deep,common,error,2,random,8,0,0.3253368746448379,0.05609886731588627,0.17243316601331476,3.3998489236875344,0.006091335340493511,0.08156108856201172,8257,joke,2452,cup,correction_to_target,2452,cup,0,8,3.9718995094299316,3.9718995094299316,0.6397941178433034,6.208090069378722,5.786468505859375,1,20031,##wari,3.337860107421875e-06,0.006091335340493511,0.0003707117097809554,0.00011474624154356675,0.000370712947166848,0.0002559667056232812,0.005720623630712555,0.7075840976509136,0.17647058823529413,0.04738653345797922,0.5446618276190599,12.0,0.8333333333333334,0.0,0.5745482037722675,0.16149237472766884,0.5560043883155142,-3.639782103866064e-06
distilbert-base-uncased,20,The capital of France is [MASK].,factual_simple,capital,error,2,state_pca,8,0,0.513479587932077,0.13471482862635362,0.2623567358712101,3.3586286375866,0.011475565518464313,0.7738604545593262,14128,underway,3000,paris,correction_to_target,3000,paris,0,8,5.156042098999023,5.156042098999023,1.5049581541066843,3.426036853536008,3.402303016690528,1,9970,observatory,1.0967254638671875e-05,0.011475565518464313,0.00028114393215492104,6.615055082072515e-05,0.00028114701554892324,0.0002149964647281981,0.011194421586309393,0.45587127895450613,0.1111111111111111,0.12152640209245973,0.5819408596299381,12.0,0.75,0.0,0.2606147218199653,0.26550342359165885,0.10131479347684443,-6.237875518255782e-05
distilbert-base-uncased,20,The capital of France is [MASK].,factual_simple,capital,error,2,delta_pca,8,0,0.3734441695665132,0.09797559335760503,0.2623567358712101,3.3586286375866,0.011475565518464313,0.7738604545593262,14128,underway,3000,paris,correction_to_target,3000,paris,0,8,5.156042098999023,5.156042098999023,1.0265840472518473,5.022523107388707,5.2585095007973175,1,22216,enslaved,7.867813110351562e-06,0.011475565518464313,0.00017850701001886947,6.615055082072515e-05,0.00017850841448418817,0.00011235786366346302,0.011297058508445444,0.7695668025189439,0.17647058823529413,0.09866674234012833,0.5795009061183917,12.0,0.75,0.0,0.5666685363340461,0.27846037404860935,0.36751076685187267,-5.1428898681258556e-05
distilbert-base-uncased,20,The capital of France is [MASK].,factual_simple,capital,error,2,random,8,0,0.4022808336658264,0.10554108642411533,0.2623567358712101,3.3586286375866,0.011475565518464313,0.7738604545593262,14128,underway,3000,paris,correction_to_target,3000,paris,0,8,5.156042098999023,5.156042098999023,0.6677432891458445,7.721593287136535,8.0,0,12101,bella,-0.3692283630371094,0.011475565518464313,0.0005328100942922362,6.615055082072515e-05,0.000368314319157076,0.00030216376833635086,0.010942755424172078,0.6473513760288847,0.0,0.060465067753725496,0.5135524446532626,12.0,1.0,0.0,0.6671995655111331,0.09049994266712534,0.5012178847193645,-1.950575628361985e-05
distilbert-base-uncased,22,Germany's capital city is [MASK].,factual_deep,capital,error,2,state_pca,8,0,0.6575482032814667,0.5677818857958838,0.8634832898369926,3.1478226430349423,0.02403603048948207,1.1849737167358398,14128,underway,4068,berlin,correction_to_target,4068,berlin,0,8,6.901835918426514,6.901835918426514,1.3924512969840162,4.956608488480398,4.565308238735593,1,11061,correspondence,1.8835067749023438e-05,0.02403603048948207,0.00018672441018184583,2.4178730349567385e-05,0.00018672792718188336,0.00016254919683231597,0.023849306079300223,0.913382996096836,0.1111111111111111,0.273400515185223,0.6704140516665799,12.0,0.6666666666666666,0.0,0.43019641677128284,0.22657400792075713,0.2490189983562102,-0.001438711438349506
distilbert-base-uncased,22,Germany's capital city is [MASK].,factual_deep,capital,error,2,delta_pca,8,0,0.700877235681464,0.6051957812380871,0.8634832898369926,3.1478226430349423,0.02403603048948207,1.1849737167358398,14128,underway,4068,berlin,correction_to_target,4068,berlin,0,8,6.901835918426514,6.901835918426514,0.7970411380503762,8.6593220712659,8.0,0,4414,respectively,-0.32678699493408203,0.02403603048948207,6.902012325286963e-05,2.4178730349567385e-05,4.977989105910795e-05,2.5601160709540562e-05,0.0239670103662292,2.207705673980758,0.1111111111111111,0.28183623362352717,0.6340469333718395,12.0,0.6666666666666666,0.0,0.6990265890996926,0.1429236899438138,0.6131775447997573,-0.00025122265289974284
distilbert-base-uncased,22,Germany's capital city is [MASK].,factual_deep,capital,error,2,random,8,0,0.4959245960615017,0.4282226017182667,0.8634832898369926,3.1478226430349423,0.02403603048948207,1.1849737167358398,14128,underway,4068,berlin,correction_to_target,4068,berlin,0,8,6.901835918426514,6.901835918426514,0.7840255198419906,8.80307559353104,8.0,0,4414,respectively,-0.8337404727935791,0.02403603048948207,0.0007924855654966487,2.4178730349567385e-05,0.0003442726115297026,0.00032009388118013523,0.02324354492398542,0.6894551169921602,0.1111111111111111,0.14073243653901432,0.49005610615290013,12.0,0.8333333333333334,0.0,0.5735072912126725,0.1250859993120055,0.40210503987378726,0.000604267546536665
distilbert-base-uncased,23,The color of the sky is often [MASK].,factual_simple,common,correct,2,state_pca,8,0,0.7616745057709194,0.8655625516122458,1.1363942800424653,3.0036101245063036,0.04471906739715711,0.8618392944335938,4414,respectively,2630,blue,correction_to_target,2630,blue,1,8,7.841274261474609,7.841274261474609,1.3688195235511311,5.728493878529711,4.925628662109375,1,2556,present,3.898143768310547e-05,0.04471906739715711,1.2393864915497397e-05,1.758209389587427e-05,1.239434805558694e-05,-5.18774584028733e-06,0.04470667353224161,2.1291202022094935,0.05263157894736842,0.5092700093081107,0.7799994041523566,12.0,1.0,0.0,0.611144629903228,0.2037897030157092,0.3255075264487867,0.0004923358689259354
distilbert-base-uncased,23,The color of the sky is often [MASK].,factual_simple,common,correct,2,delta_pca,8,0,0.6457771983724008,0.7338575144122457,1.1363942800424653,3.0036101245063036,0.04471906739715711,0.8618392944335938,4414,respectively,2630,blue,correction_to_target,2630,blue,1,8,7.841274261474609,7.841274261474609,1.0640576128939174,7.369219642298029,6.28564453125,1,2556,present,8.463859558105469e-06,0.04471906739715711,1.919734559700362e-05,1.758209389587427e-05,1.9197508081328264e-05,1.6154141854539943e-06,0.044699870051560106,2.783356131947148,0.1111111111111111,0.3774741643422924,0.7039864314420162,12.0,0.75,0.0,0.7233832381376913,0.1334207659672056,0.6211877539567014,4.061305523512286e-05
distilbert-base-uncased,23,The color of the sky is often [MASK].,factual_simple,common,correct,2,random,8,0,0.6221019261619876,0.7069530704938838,1.1363942800424653,3.0036101245063036,0.04471906739715711,0.8618392944335938,4414,respectively,2630,blue,correction_to_target,2630,blue,1,8,7.841274261474609,7.841274261474609,0.4487414688648046,17.473923863802753,8.0,0,10417,sunk,-3.794327735900879,0.04471906739715711,0.0010330939351059405,1.758209389587427e-05,2.3242573539653235e-05,5.660479643778966e-06,0.043685973462051164,1.294251843929571,0.05263157894736842,0.234727246616316,0.5072198914185623,12.0,0.9166666666666666,0.0,0.7751710884422233,0.14142586859305128,0.5968581618478603,0.0011573890729379135
distilbert-base-uncased,1,The continent containing Thailand is [MASK].,factual_deep,continent,error,4,state_pca,8,0,0.804401442091778,1.9431880811281812,2.4156944274926735,2.567418557798159,0.12629990776428468,2.1998023986816406,14128,underway,4021,asia,correction_to_target,4021,asia,0,8,7.343534708023071,7.343534708023071,1.0170907853005589,7.220136898451003,7.329833984375,1,24749,uninhabited,4.291534423828125e-06,0.12629990776428468,0.0020158900417159577,8.168577466713429e-05,0.00201589869299603,0.0019342129183288956,0.12428401772256872,0.8086589266256303,0.05263157894736842,0.28802817354534344,0.3498177464980353,12.0,0.8333333333333334,0.0,0.4577013540106347,0.28506787330316746,0.5710794436871222,0.0003339372919224794
distilbert-base-uncased,1,The continent containing Thailand is [MASK].,factual_deep,continent,error,4,delta_pca,8,0,0.8117467542392921,1.960932110751125,2.4156944274926735,2.567418557798159,0.12629990776428468,2.1998023986816406,14128,underway,4021,asia,correction_to_target,4021,asia,0,8,7.343534708023071,7.343534708023071,0.7945958005834675,9.241849381321614,8.0,0,24749,uninhabited,-1.2950525283813477,0.12629990776428468,0.0038949590607945755,8.168577466713429e-05,0.0010667649315031658,0.0009850791568360316,0.1224049487034901,0.6709798157200048,0.25,0.2771817114361881,0.34646255173056717,12.0,0.75,0.0,0.3612034874492937,0.266069306510483,0.2284142695683596,0.003214857074541485
distilbert-base-uncased,1,The continent containing Thailand is [MASK].,factual_deep,continent,error,4,random,8,0,0.8292489034078793,2.003211954966827,2.4156944274926735,2.567418557798159,0.12629990776428468,2.1998023986816406,14128,underway,4021,asia,correction_to_target,4021,asia,0,8,7.343534708023071,7.343534708023071,0.6378102976919433,11.513665951454946,8.0,0,4242,unknown,-2.0736751556396484,0.12629990776428468,0.00859245780049421,8.168577466713429e-05,0.001080268544873514,0.0009985827702063798,0.11770744996379047,0.7022397390024934,0.5384615384615384,0.2868931595847472,0.32920245002345155,12.0,0.75,0.0,0.37208177748695676,0.23376211708255046,0.2537276002840764,-0.0003908199304946415
distilbert-base-uncased,2,The language of Spain is [MASK].,factual_simple,language,correct,4,state_pca,8,0,0.4525908714914895,0.10620712602057525,0.234664755103379,3.3777572080028393,0.009802778026322848,0.2988858222961426,7025,islam,3009,spanish,correction_to_target,3009,spanish,1,8,3.996978282928467,3.996978282928467,0.6961902768635119,5.741215319661919,4.89453125,1,4242,unknown,6.198883056640625e-06,0.009802778026322848,0.0004136237309610545,0.0001800874945515875,0.0004136262949741392,0.00023353880042255168,0.009389154295361794,0.7144424247251413,0.1111111111111111,0.05443732898423126,0.4937424033490986,12.0,0.5833333333333334,0.0,0.2233142093538665,0.35807231124568584,0.16824926216975797,0.004995514958129917
distilbert-base-uncased,2,The language of Spain is [MASK].,factual_simple,language,correct,4,delta_pca,8,0,0.4440645591698351,0.1042063010276793,0.234664755103379,3.3777572080028393,0.009802778026322848,0.2988858222961426,7025,islam,3009,spanish,correction_to_target,3009,spanish,1,8,3.996978282928467,3.996978282928467,0.7311570695220978,5.466647933173907,4.6788330078125,1,17636,bilingual,1.811981201171875e-05,0.009802778026322848,0.0004732285232752202,0.0001800874945515875,0.0004732370981647879,0.0002931496036132004,0.009329549503047627,0.6181704278857004,0.1111111111111111,0.06509493012801469,0.494924114104266,12.0,0.5833333333333334,0.0,0.20522861264418235,0.37780112044817926,0.22134363288892764,0.00013910595979722544
distilbert-base-uncased,2,The language of Spain is [MASK].,factual_simple,language,correct,4,random,8,0,0.5007288156661114,0.11750340490149301,0.234664755103379,3.3777572080028393,0.009802778026322848,0.2988858222961426,7025,islam,3009,spanish,correction_to_target,3009,spanish,1,8,3.996978282928467,3.996978282928467,0.6696913034737624,5.968389110319488,5.966339111328125,1,14128,underway,1.71661376953125e-05,0.009802778026322848,0.0014113256943110144,0.0001800874945515875,0.0014113499215301591,0.0012312624269785718,0.008391452332011834,0.4693812186416918,0.1111111111111111,0.055711507058194706,0.3954048476407278,12.0,0.5833333333333334,0.0,0.1816052613485695,0.36217547072810224,0.18952353341667458,0.0002413019958751904
distilbert-base-uncased,4,The dolphin is classified as a [MASK].,factual_deep,animal_class,error,4,state_pca,8,0,0.223411562614243,0.039773381966085174,0.17802741049155313,3.3914848786174927,0.00977754815434324,0.1101675033569336,11988,surname,25476,mammal,correction_to_target,25476,mammal,0,8,3.7483015060424805,3.7483015060424805,0.8452920720565538,4.4343270568278825,4.287195034960935,1,12779,volcano,8.58306884765625e-06,0.00977754815434324,0.0006763846980921306,0.0002303367861690723,0.0006763905035734762,0.00044605371740440397,0.009101163456251109,0.2835557767581324,0.42857142857142855,0.02682647860363482,0.4266138094632303,12.0,0.6666666666666666,0.0,0.1508319026306787,0.4394963696434284,0.10762645826719373,-0.0009042510769424578
distilbert-base-uncased,4,The dolphin is classified as a [MASK].,factual_deep,animal_class,error,4,delta_pca,8,0,0.05102880476396003,0.009084525972606837,0.17802741049155313,3.3914848786174927,0.00977754815434324,0.1101675033569336,11988,surname,25476,mammal,correction_to_target,25476,mammal,0,8,3.7483015060424805,3.7483015060424805,0.6204021065653397,6.041729172703439,6.379852294921875,1,12779,volcano,8.58306884765625e-06,0.00977754815434324,0.0005091036603729591,0.0002303367861690723,0.0005091080300634795,0.0002787712438944072,0.00926844449397028,0.508055388334975,0.17647058823529413,0.011615266528145478,0.38184421019112247,12.0,0.5833333333333334,0.0,0.19878940438702,0.3646521607047923,0.1337479581069927,0.0007412761684533988
distilbert-base-uncased,4,The dolphin is classified as a [MASK].,factual_deep,animal_class,error,4,random,8,0,0.44412132312067004,0.07906576909925525,0.17802741049155313,3.3914848786174927,0.00977754815434324,0.1101675033569336,11988,surname,25476,mammal,correction_to_target,25476,mammal,0,8,3.7483015060424805,3.7483015060424805,0.4722925572471748,7.936397575032721,8.0,0,23566,vegetarian,-0.3480868339538574,0.00977754815434324,0.00019287741197879693,0.0002303367861690723,0.00013617869839713663,-9.415808777193566e-05,0.009584670742364442,0.4972413134246059,0.25,0.03675367228091244,0.36247733672738763,12.0,0.8333333333333334,0.0,0.3113861524003439,0.2500675708880043,0.24753019380386143,0.00043259858842293697
distilbert-base-uncased,5,The opposite of yes is [MASK].,factual_simple,lexical,error,4,state_pca,8,0,0.6175514247295735,0.38332228285815656,0.6207131382232878,3.209597695868178,0.02349705620181233,0.7839202880859375,14635,ours,2053,no,correction_to_target,2053,no,0,8,6.3349831104278564,6.3349831104278564,1.27219109787293,4.979584530201305,4.488852006270867,1,9662,uncertain,1.0967254638671875e-05,0.02349705620181233,0.0008189498260334588,4.1664411111699384e-05,0.0008189588077139893,0.0007772943966022898,0.02267810637577887,0.6709719470015905,0.17647058823529413,0.18577762563053576,0.502461425311153,12.0,0.75,0.0,0.144854079966822,0.4189335990806578,0.11946590411461082,7.005080646888121e-05
distilbert-base-uncased,5,The opposite of yes is [MASK].,factual_simple,lexical,error,4,delta_pca,8,0,0.5038845898887382,0.31276778509219344,0.6207131382232878,3.209597695868178,0.02349705620181233,0.7839202880859375,14635,ours,2053,no,correction_to_target,2053,no,0,8,6.3349831104278564,6.3349831104278564,0.8368412724289798,7.570113137513169,6.7703857421875,1,15784,vain,1.1444091796875e-05,0.02349705620181233,0.000148499589968297,4.1664411111699384e-05,0.00014850128942096071,0.00010683687830926133,0.023348556611844033,0.7883893570724565,0.17647058823529413,0.15348252274624108,0.44206486521360333,12.0,0.9166666666666666,0.0,0.3526522954303692,0.2008442265795207,0.2884836484197581,0.00024468631191745707
distilbert-base-uncased,5,The opposite of yes is [MASK].,factual_simple,lexical,error,4,random,8,0,0.5594077796229325,0.34723175843627235,0.6207131382232878,3.209597695868178,0.02349705620181233,0.7839202880859375,14635,ours,2053,no,correction_to_target,2053,no,0,8,6.3349831104278564,6.3349831104278564,0.5744180772101575,11.028523233801588,8.0,0,4142,alive,-1.0792436599731445,0.02349705620181233,0.0005914380390430477,4.1664411111699384e-05,0.00020100167989416736,0.00015933726878246797,0.022905618162769283,0.7007824830749386,0.3333333333333333,0.12138697924023939,0.3661055303436945,12.0,0.5833333333333334,0.0,0.33818939333228354,0.2977746654217242,0.2902049381200104,-0.0002768261016094975
distilbert-base-uncased,7,Left has the opposite meaning of [MASK].,factual_deep,antonym,correct,4,state_pca,8,0,0.5566365178691652,0.07900068001936987,0.14192507584983616,3.4096339937642433,0.004703482926117631,0.6360082626342773,2500,others,2157,right,correction_to_target,2157,right,1,8,5.404537498950958,5.404537498950958,0.5379991508713274,10.045624589179983,6.786956787109375,1,7880,nowhere,2.849102020263672e-05,0.004703482926117631,1.2476793051509766e-05,2.114748661830434e-05,1.2477148533136654e-05,-8.670338085167685e-06,0.004691006133066121,0.9412274287213811,0.17647058823529413,0.06437674063585737,0.4757265172557145,12.0,0.8333333333333334,0.0,0.47040022750757204,0.19127270791357476,0.3005130626177421,0.00015550833021694228
distilbert-base-uncased,7,Left has the opposite meaning of [MASK].,factual_deep,antonym,correct,4,delta_pca,8,0,0.416971498142597,0.059178711501107824,0.14192507584983616,3.4096339937642433,0.004703482926117631,0.6360082626342773,2500,others,2157,right,correction_to_target,2157,right,1,8,5.404537498950958,5.404537498950958,0.2626046206686224,20.58051181731063,8.0,0,6014,heaven,-2.2923038601875305,0.004703482926117631,9.852268540605807e-05,2.114748661830434e-05,9.954084507112427e-06,-1.1193402111191913e-05,0.004604960240711572,0.636183427262414,0.05263157894736842,0.049059959883833486,0.4184095030857178,12.0,0.9166666666666666,0.0,0.6165952397186979,0.12440517142529524,0.4399142982078878,0.00022260519931609072
distilbert-base-uncased,7,Left has the opposite meaning of [MASK].,factual_deep,antonym,correct,4,random,8,0,0.4952234066758435,0.07028461955508326,0.14192507584983616,3.4096339937642433,0.004703482926117631,0.6360082626342773,2500,others,2157,right,correction_to_target,2157,right,1,8,5.404537498950958,5.404537498950958,0.5041509971682894,10.72007697953017,8.0,0,26515,trident,-1.5314879417419434,0.004703482926117631,0.0009547824607166408,2.114748661830434e-05,0.0002064370623146138,0.00018528957569630947,0.00374870046540099,0.35103198931395935,0.1111111111111111,0.03125803051706512,0.34803964603077014,12.0,0.6666666666666666,0.0,0.28363362129378306,0.2257385860327037,0.25976428076166996,0.00042759084955422617
distilbert-base-uncased,8,The capital of Sweden is [MASK].,factual_simple,capital,correct,4,state_pca,8,0,0.3168469104795598,0.07000363697336479,0.220938360634199,3.3861437810149724,0.0055390928225054785,0.08950281143188477,14005,hobart,8947,stockholm,correction_to_target,8947,stockholm,1,8,2.536266803741455,2.536266803741455,0.28739759970353734,8.824940801028681,8.0,0,15474,##tton,-0.1438767910003662,0.0055390928225054785,0.00027545093182078807,0.000438482197405568,0.00023853897539315264,-0.00019994322201241535,0.00526364189068469,0.2668162819610375,0.1111111111111111,0.0295211543877808,0.2989847124276363,12.0,0.8333333333333334,0.0,0.5486929934767881,0.18095279047291432,0.36209112592952214,-6.94380559560645e-05
distilbert-base-uncased,8,The capital of Sweden is [MASK].,factual_simple,capital,correct,4,delta_pca,8,0,0.13700146028379817,0.03026887803959371,0.220938360634199,3.3861437810149724,0.0055390928225054785,0.08950281143188477,14005,hobart,8947,stockholm,correction_to_target,8947,stockholm,1,8,2.536266803741455,2.536266803741455,0.21980821113764482,11.53854440020548,8.0,0,11734,paramount,-0.15917253494262695,0.0055390928225054785,0.0013543227975439834,0.000438482197405568,0.0011550331144091009,0.0007165509170035328,0.0041847700249614955,0.30039680641883637,0.05263157894736842,0.018152525288475135,0.3112694089056363,12.0,0.6666666666666666,0.0,0.392604873404155,0.27029339626088855,0.4325695566207471,0.005948302254382483
distilbert-base-uncased,8,The capital of Sweden is [MASK].,factual_simple,capital,correct,4,random,8,0,0.23558229024602137,0.052049165001406036,0.220938360634199,3.3861437810149724,0.0055390928225054785,0.08950281143188477,14005,hobart,8947,stockholm,correction_to_target,8947,stockholm,1,8,2.536266803741455,2.536266803741455,0.2899541574298796,8.74713032647172,7.572021484375,1,17096,olympia,4.291534423828125e-06,0.0055390928225054785,0.00034919999717007835,0.000438482197405568,0.00034920149577710263,-8.928070162846535e-05,0.0051898928253354005,0.43421391209287974,0.1111111111111111,0.025107217348013352,0.3209087543034017,12.0,0.5833333333333334,0.0,0.25807644792096035,0.30017650334987794,0.19529462241937504,-0.0022686552191557153
distilbert-base-uncased,10,Someone who drives a bus can be called a [MASK].,factual_deep,role,correct,4,state_pca,8,0,0.23655031208879973,0.03650714790844034,0.1543314299020484,3.410368814483322,0.004983100609185583,0.029439449310302734,19783,healer,4062,driver,correction_to_target,4062,driver,1,8,3.067901611328125,3.067901611328125,0.28621213180213795,10.718978234818517,8.0,0,7198,bath,-0.5751333236694336,0.004983100609185583,0.0007487362502198723,0.00023180719665067626,0.0004212613655957643,0.00018945416894508804,0.0042343643589657105,0.453762442771919,0.05263157894736842,0.027171415460323207,0.3636366098992453,12.0,0.9166666666666666,0.0,0.5160310330917839,0.22599493013579697,0.4489190939751273,-0.0035629733003933505
distilbert-base-uncased,10,Someone who drives a bus can be called a [MASK].,factual_deep,role,correct,4,delta_pca,8,0,0.3012844548915503,0.046497660730672255,0.1543314299020484,3.410368814483322,0.004983100609185583,0.029439449310302734,19783,healer,4062,driver,correction_to_target,4062,driver,1,8,3.067901611328125,3.067901611328125,0.19236284621112926,15.94851434024285,8.0,0,7198,bath,-1.2417445182800293,0.004983100609185583,0.001611799305999593,0.00023180719665067626,0.00046561629657307173,0.00023380909992239547,0.00337130130318599,0.6673633600469757,0.1111111111111111,0.03237493193414282,0.3483356723819648,12.0,0.6666666666666666,0.0,0.48689589699708313,0.22674435271184493,0.2903870568570437,-0.00852927856873739
distilbert-base-uncased,10,Someone who drives a bus can be called a [MASK].,factual_deep,role,correct,4,random,8,0,0.29808156165057514,0.04600335363696895,0.1543314299020484,3.410368814483322,0.004983100609185583,0.029439449310302734,19783,healer,4062,driver,correction_to_target,4062,driver,1,8,3.067901611328125,3.067901611328125,0.7131006646474202,4.3021999044763115,4.338641840541566,1,7907,rabbi,2.86102294921875e-06,0.004983100609185583,0.0009721297466519254,0.00023180719665067626,0.0009721325279414189,0.0007403253312907427,0.004010970862533657,0.1511758494689394,0.42857142857142855,0.02837998392226748,0.37248020090220846,12.0,0.5833333333333334,0.0,0.12260957069979928,0.4350355526826115,0.1110647883285593,-0.00032567093304030877
distilbert-base-uncased,11,The largest planet is [MASK].,factual_simple,science,correct,4,state_pca,8,0,0.5553644978940475,0.19550433493281472,0.35202886694084873,3.310686999146703,0.012355981834346476,0.503392219543457,13158,aurora,13035,jupiter,correction_to_target,13035,jupiter,1,8,1.6622419357299805,1.6622419357299805,0.5625191976363855,2.9549959231870693,3.032933399585214,1,11691,venus,4.76837158203125e-06,0.012355981834346476,0.003805285159088828,0.002344092583784747,0.0038053033041457033,0.0014612107203609563,0.008550696675257648,0.08689070447262512,0.8181818181818182,0.06577525815044273,0.32379040362010864,12.0,0.5833333333333334,0.0,0.10338535643211783,0.5373168498168498,0.06965219993015255,2.5902058582855395e-06
distilbert-base-uncased,11,The largest planet is [MASK].,factual_simple,science,correct,4,delta_pca,8,0,0.4927100332879613,0.17344815474874872,0.35202886694084873,3.310686999146703,0.012355981834346476,0.503392219543457,13158,aurora,13035,jupiter,correction_to_target,13035,jupiter,1,8,1.6622419357299805,1.6622419357299805,0.43090478588949,3.857562018715382,4.111587151268766,1,20788,juno,9.059906005859375e-06,0.012355981834346476,0.0028829776303554125,0.002344092583784747,0.0028830037499800814,0.0005389111661953344,0.009473004203991064,0.13698247791205226,0.6666666666666666,0.06622924267741523,0.31703638389067124,12.0,0.5,0.0,0.13775302073281173,0.43795787545787546,0.1377636619111509,0.002019107637886245
distilbert-base-uncased,11,The largest planet is [MASK].,factual_simple,science,correct,4,random,8,0,0.41519703325006846,0.14616134117222335,0.35202886694084873,3.310686999146703,0.012355981834346476,0.503392219543457,13158,aurora,13035,jupiter,correction_to_target,13035,jupiter,1,8,1.6622419357299805,1.6622419357299805,0.39173457790326577,4.243286218508011,4.485198726654687,1,13035,jupiter,2.86102294921875e-06,0.012355981834346476,0.005274886875832933,0.002344092583784747,0.005274901967426929,0.0029308093836421818,0.007081094958513542,0.16585651616557032,0.17647058823529413,0.039175414926475416,0.2851914912751163,12.0,0.4166666666666667,0.0,0.13153759078355515,0.4488705738705739,0.12948690006373922,-0.004175569969002974
distilbert-base-uncased,13,A triangle has [MASK] sides.,factual_deep,math,error,4,state_pca,8,0,0.8744353972427319,1.5899233765926746,1.8182285182027462,2.174750860527059,0.32551547219673566,0.6757049560546875,3674,multiple,2093,three,correction_to_target,2093,three,0,8,1.1914043426513672,1.1914043426513672,0.3442811883202889,3.4605560311444883,3.271339875625348,1,2048,two,6.67572021484375e-06,0.32551547219673566,0.12961826517118527,0.09888975576338108,0.12961913046934656,0.030729374705965484,0.19589720702555039,0.18890546523505236,0.8181818181818182,0.13650997598503353,0.25156871807428904,12.0,0.25,0.0,0.1315949171102217,0.5926781551781551,0.27701495690662564,3.197536173480007e-05
distilbert-base-uncased,13,A triangle has [MASK] sides.,factual_deep,math,error,4,delta_pca,8,0,0.6907280383968328,1.255901417735357,1.8182285182027462,2.174750860527059,0.32551547219673566,0.6757049560546875,3674,multiple,2093,three,correction_to_target,2093,three,0,8,1.1914043426513672,1.1914043426513672,0.355031652407037,3.355769364714121,3.192809525798065,1,2048,two,9.5367431640625e-07,0.32551547219673566,0.13455447029112985,0.09888975576338108,0.13455459861233351,0.03566484284895244,0.1909610019056058,0.16571992287728993,0.6666666666666666,0.10523536447550526,0.24761067434215842,12.0,0.4166666666666667,0.0,0.08249593998476076,0.5698190698190698,0.1256030693386446,8.881341618232926e-05
distilbert-base-uncased,13,A triangle has [MASK] sides.,factual_deep,math,error,4,random,8,0,0.5129504970002076,0.9326612220720452,1.8182285182027462,2.174750860527059,0.32551547219673566,0.6757049560546875,3674,multiple,2093,three,correction_to_target,2093,three,0,8,1.1914043426513672,1.1914043426513672,0.41730094421504704,2.8550243155869848,2.871186638906729,1,2048,two,1.9073486328125e-06,0.32551547219673566,0.15724264495088475,0.09888975576338108,0.15724294486771462,0.05835318910433354,0.1682728272458509,0.10734574857034469,0.8181818181818182,0.09414682602391884,0.21434770491545774,12.0,0.5,0.0,0.052865669713912655,0.6157176157176157,0.06424861710014558,-0.00010143183864078355
distilbert-base-uncased,14,Five minus two equals [MASK].,factual_simple,math,error,4,state_pca,8,0,0.4196845698939056,0.4411614585957513,1.051173882106925,2.95769011437606,0.024203182344586422,0.1860218048095703,6974,elsewhere,2093,three,correction_to_target,2093,three,0,8,6.176294565200806,6.176294565200806,1.2618006537407473,4.8948259353729915,4.655755409770467,1,2500,others,0.0,0.024203182344586422,0.0037779582214771575,5.029697017191944e-05,0.0037779582214771575,0.003727661251305238,0.020425224123109265,0.5099572106260166,0.3333333333333333,0.14787240314275965,0.5571578769166396,12.0,0.6666666666666666,0.0,0.16616484538227158,0.4049704380586734,0.16501664313234343,-0.0022747237311447604
distilbert-base-uncased,14,Five minus two equals [MASK].,factual_simple,math,error,4,delta_pca,8,0,0.702420779301042,0.7383663774504469,1.051173882106925,2.95769011437606,0.024203182344586422,0.1860218048095703,6974,elsewhere,2093,three,correction_to_target,2093,three,0,8,6.176294565200806,6.176294565200806,0.5503822586497136,11.221827135840982,8.0,0,4414,respectively,-1.5275704860687256,0.024203182344586422,0.0018438579480632418,5.029697017191944e-05,0.00040023220069023807,0.00034993523051831863,0.02235932439652318,0.6749856815557617,0.25,0.16931208864225814,0.47261996493032643,12.0,0.9166666666666666,0.0,0.36145429991827416,0.18357986469441578,0.24359475364384264,2.237666293380816e-05
distilbert-base-uncased,14,Five minus two equals [MASK].,factual_simple,math,error,4,random,8,0,0.5660173064749215,0.5949826093869477,1.051173882106925,2.95769011437606,0.024203182344586422,0.1860218048095703,6974,elsewhere,2093,three,correction_to_target,2093,three,0,8,6.176294565200806,6.176294565200806,0.6854545235282823,9.010509600854604,8.0,0,28359,lux,-0.7161364555358887,0.024203182344586422,0.000511088537779218,5.029697017191944e-05,0.00024973650534475006,0.00019943953517283062,0.023692093806807205,0.6167652707184665,0.17647058823529413,0.12046533241831031,0.3667046470262006,12.0,0.6666666666666666,0.0,0.3640073787128912,0.22905916752665978,0.30438050724542415,-0.01896314929771521
